"license_issue_date","license_number","animals_name","species","primary_breed","secondary_breed","zip_code","weight_kg"
"May 14 2018","S115428","Thatcher Norman Shoval","Dog","Bulldog, English",NA,"98121",24.6219083550065
"July 24 2018","S118377","Blue","Dog","Australian Shepherd","Mix","98121",29.0788907443429
"June 21 2018","S140061","Panda","Dog","Terrier, Staffordshire Bull",NA,"98121",19.0973552736177
"April 25 2018","S143055","Rudy Norris","Dog","Spaniel","Spaniel","98121",24.961348439429
"September 08 2018","8000758","Chester","Dog","Retriever, Labrador",NA,"98121",14.6474485012509
"October 12 2018","8001805","Lili","Dog","Pointer, German Wirehaired","Basset Hound","98121",21.7759546095598
"October 09 2017","S120831","Toby","Dog","Pug",NA,"98121",19.874878992337
"December 05 2017","S138637","Harley","Dog","Shepherd","Terrier","98121",12.9775474342493
"November 27 2018","S137954","Benny","Dog","Poodle, Standard","Retriever, Labrador","98121",26.2614998537473
"February 06 2018","S109450","Mikey","Dog","Chihuahua, Short Coat","Dachshund, Standard Smooth Haired","98121",13.2848302843751
"February 20 2018","S112412","Nieko","Dog","Pomeranian",NA,"98121",26.9132214781599
"November 27 2018","8003264","Payton","Dog","Retriever, Labrador","Pug","98121",17.9616360910441
"June 13 2018","359252","Carter","Dog","Schnauzer, Miniature",NA,"98121",14.6702933839279
"September 03 2018","8000608","Mori","Dog","Whippet","Siberian Husky","98121",8.42972645652107
"June 27 2018","357684","Cromwell","Dog","Spaniel, English Toy",NA,"98121",17.2642604379007
"November 12 2018","902931","Daisy","Dog","Pug","Beagle","98121",15.8447811177388
"August 10 2018","S145594","Murgatrod","Cat","Domestic Medium Hair","Mix","98121",3.96470787415933
"April 19 2018","S143083","Oreo","Cat","American Shorthair",NA,"98121",3.91060893200622
"December 08 2017","964031","Rin","Cat","Domestic Medium Hair","Ragdoll","98121",4.38027873314396
"October 14 2018","S134400","Natalie","Cat","Domestic Shorthair","Mix","98121",4.68067990505452
"April 29 2017","202706","Honee","Cat","Domestic Medium Hair",NA,"98121",4.71086942435269
"March 25 2017","S128386","Clive","Cat","Domestic Shorthair","Mix","98121",4.57825488394315
"August 25 2018","8000346","Talia","Cat","Mix","Mix","98121",3.78819264547801
"May 05 2017","282633","Mimi","Cat","Domestic Shorthair",NA,"98121",4.75838617834497
"November 06 2018","S134362","Peanut Butter","Cat","Domestic Shorthair","Mix","98121",4.67278738165604
"May 24 2018","282870","Olive","Cat","Domestic Shorthair",NA,"98121",4.55299973695515
"September 07 2018","S142510","Spice","Cat","Domestic Shorthair","Mix","98121",4.34341451587636
"May 29 2018","S115315","Bearegard","Cat","Oriental Shorthair",NA,"98121",4.55855073815401
"July 27 2018","S147444","Ellie","Dog","Boxer","Mix","98122",20.0612404136221
"December 21 2018","S106580","Buttercup","Dog","Retriever, Labrador","Poodle, Standard","98122",25.8397713659951
"December 05 2017","S136700","Sukee","Dog","Chihuahua, Short Coat",NA,"98122",18.3281646380233
"October 31 2017","S137720","Belle","Dog","Retriever, Flat-Coated",NA,"98122",17.7441794292524
"April 20 2018","80017","Rowdy","Dog","Poodle, Standard",NA,"98122",23.9744492576066
"May 09 2017","283046","Henry","Dog","Bulldog, English",NA,"98122",29.2227882387263
"July 25 2017","S133325","Zoe","Dog","Catahoula Leopard dog","Cur, Black-Mouth","98122",13.1211977232164
"November 10 2018","8002624","Moose","Dog","Poodle, Standard",NA,"98122",10.7934979022308
"November 21 2017","S138327","Sonic","Dog","Mix","Hound","98122",21.5098181956418
"July 05 2017","S132992","Chewie","Dog","Chihuahua, Short Coat","Terrier","98122",32.0945706130595
"February 21 2018","26319","River","Dog","Pointer, German Shorthaired",NA,"98122",21.2724118081792
"June 19 2018","S114338","Shadow","Dog","Boxer","Basset Hound","98122",26.3635810384944
"November 18 2018","904239","Hobbes","Dog","Retriever, Golden","Poodle, Standard","98122",24.3813362161545
"May 18 2017","S145733","Nala","Dog","Australian Cattle Dog","Chihuahua, Short Coat","98122",26.6428822357491
"July 18 2018","S147124","Nuit Ahathoor Hecate Sappho Jezebel Lilith Crowley","Dog","Miniature Pinscher","Chihuahua, Short Coat","98122",22.9102666864519
"November 07 2017","834358","Penny","Dog","Brittany",NA,"98122",18.857296095346
"May 01 2018","135176","Nani","Dog","Shiba Inu",NA,"98122",20.6894209389264
"May 16 2018","S143813","Ralph","Dog","Shih Tzu","Terrier, Yorkshire","98122",16.8208950430953
"August 07 2018","211704","Ally","Dog","Retriever, Labrador",NA,"98122",12.2400454378152
"May 15 2018","S126041","Molly","Dog","Bulldog, English",NA,"98122",19.2323664956472
"December 26 2018","S101170","Otis","Dog","Spaniel, American Cocker","Poodle, Miniature","98122",17.0187086126823
"February 07 2017","S127534","Medea","Dog","Retriever, Labrador","Hound","98122",17.2280884265167
"March 12 2018","S141353","Winnie","Dog","Retriever, Labrador",NA,"98122",22.8198397422534
"March 15 2017","141855","Penny","Dog","Dachshund, Standard Smooth Haired","Basset Hound","98122",23.4791282135743
"December 13 2016","S125839","Mika","Dog","Terrier, Yorkshire",NA,"98122",17.4167451741331
"April 07 2017","S105174","Patch","Dog","Bulldog, French",NA,"98122",18.8888782957939
"August 07 2018","S145526","Twix","Dog","Chihuahua, Short Coat","Mix","98122",28.1737638777611
"May 09 2018","217839","Prince","Dog","Pomeranian",NA,"98122",18.4330253156208
"December 20 2016","S125038","Worm","Dog","Basset Hound","Welsh Corgi, Cardigan","98122",13.2140044911683
"December 24 2018","S125629","Milo","Dog","Retriever, Labrador",NA,"98122",25.1717507588606
"July 03 2018","S142274","Hastings","Dog","Retriever, Golden","Poodle, Miniature","98122",7.20217380639512
"December 22 2017","S137857","Theo","Dog","Australian Shepherd","Mix","98122",19.8056943568837
"November 08 2017","S106650","Floyd","Dog","Bichon Frise","Poodle, Miniature","98122",19.2745021120962
"April 12 2018","S112264","McGrupp","Dog","American Blue Heeler","Mastiff","98122",2.31901048529017
"June 15 2018","83847","Willow","Dog","Australian Shepherd","Border Collie","98122",9.24303647724076
"July 31 2018","S145269","Bella","Dog","Bulldog, French","Terrier, Pit Bull","98122",16.1250584385394
"September 08 2017","581112","Loki","Dog","Poodle, Miniature","Lhasa Apso","98122",20.0245698957524
"May 09 2017","282271","Monty","Dog","Welsh Corgi, Pembroke",NA,"98122",33.1848864626134
"August 29 2017","S134980","Loki","Dog","Welsh Corgi, Pembroke","American Eskimo","98122",14.4075253180889
"November 05 2018","S122695","Flaco","Dog","Chihuahua, Short Coat","Terrier, Rat","98122",21.1826848610686
"March 27 2018","S141820","Honey","Dog","Chihuahua, Short Coat",NA,"98122",6.71218106470815
"November 19 2018","8003008","Molly","Dog","Retriever, Golden","Poodle, Standard","98122",19.3160818080843
"November 07 2017","S137997","Iris","Dog","German Shepherd","Great Pyrenees","98122",15.5384447667437
"May 13 2017","S130441","Koko","Dog","Papillon",NA,"98122",23.9052512795369
"March 23 2018","S140949","Lola","Dog","Siberian Husky","Terrier, American Pit Bull","98122",7.33025960295145
"December 06 2018","S138955","Sati","Dog","Retriever, Flat-Coated","German Shepherd","98122",37.7574769232766
"October 24 2017","S137224","Nikko","Dog","Shiba Inu",NA,"98122",24.2155088773978
"November 19 2018","8002980","Helainora Sophia","Dog","Papillon",NA,"98122",23.795836517037
"December 22 2017","215087","Roxy","Dog","Terrier, Jack Russell",NA,"98122",30.511337839532
"April 11 2018","216933","Talya","Dog","Belgian Malinois","German Shepherd","98122",30.409272104858
"August 18 2017","S134707","Xena","Dog","Alaskan Malamute","Alaskan Husky","98122",24.7559022596928
"June 14 2018","S132233","Franklin","Dog","Retriever, Labrador","Siberian Husky","98122",25.1710805963123
"December 22 2018","S138434","Brewster","Dog","Beagle",NA,"98122",25.9874312827507
"December 26 2017","S139114","DeeDee","Dog","Terrier, Bull",NA,"98122",15.5514071882611
"August 09 2018","S145574","Carl","Dog","Retriever, Golden",NA,"98122",21.9682923266586
"July 05 2017","905131","Cooper","Dog","Terrier","Mix","98122",27.0142075005441
"November 20 2018","8003058","Layla","Dog","Rottweiler","Mix","98122",13.3469397325802
"October 17 2018","8001933","Quincy","Dog","Australian Shepherd","Mix","98122",25.2535409049338
"June 19 2018","S114138","Shorty","Dog","Chihuahua, Short Coat",NA,"98122",20.9924841433233
"September 20 2018","S128867","Sierra","Dog","German Shepherd","Mix","98122",23.0614440452702
"April 10 2018","216225","Kayla","Dog","Retriever, Labrador","Australian Shepherd","98122",19.1845654201583
"January 10 2017","29804","Pharoah","Dog","Pointer, German Shorthaired",NA,"98122",27.0228988607917
"August 08 2017","S102302","June","Dog","Terrier, American Pit Bull",NA,"98122",28.2487680879973
"February 24 2017","79509","Cora","Dog","Chihuahua, Long Coat",NA,"98122",26.1019145397955
"October 26 2017","S105523","Kona","Dog","Bulldog, French",NA,"98122",24.5641521847558
"September 10 2018","8000810","Guinness","Dog","Retriever, Labrador","Mix","98122",20.5737608342334
"May 23 2017","S131101","Gremlin","Cat","Domestic Shorthair","Siamese","98122",4.67293699225106
"April 06 2017","130842","Cleo","Cat","Domestic Shorthair",NA,"98122",4.33346206543975
"January 31 2018","S112735","Garfield","Cat","Domestic Shorthair","Mix","98122",4.25654295617451
"July 18 2017","208195","Nell","Cat","American Shorthair",NA,"98122",4.39243730427027
"November 28 2017","897989","Sissy","Cat","Domestic Shorthair",NA,"98122",4.48287810611074
"March 02 2017","S128317","Etienne","Cat","Siamese",NA,"98122",4.47453958247584
"June 17 2017","S130861","Kenji","Cat","Domestic Shorthair",NA,"98122",4.93219119281292
"February 22 2018","S140483","Goose","Cat","Domestic Medium Hair",NA,"98122",4.75523736285733
"December 29 2017","952488","Chloe","Cat","Domestic Shorthair",NA,"98122",4.36805768815775
"June 15 2018","77348","Mia","Cat","Domestic Shorthair",NA,"98122",4.53304417119232
"January 16 2018","S110134","Masha","Cat","Domestic Medium Hair",NA,"98122",4.58845526618662
"September 18 2017","S125327","Kavu","Cat","Domestic Shorthair",NA,"98122",4.56354101719672
"September 30 2018","586336","Chewbacca","Cat","Domestic Shorthair",NA,"98122",4.28611853754824
"October 10 2017","S105317","Nikki","Cat","Domestic Shorthair",NA,"98122",4.60358553068698
"September 10 2018","8000826","Stella","Cat","Domestic Shorthair","Mix","98122",4.54798687782981
"May 12 2018","83293","Kelly","Cat","Domestic Medium Hair",NA,"98122",5.03006787815041
"June 11 2018","353268","Mitzy","Cat","Domestic Shorthair",NA,"98122",4.30919667477732
"September 04 2018","S118397","Sumo","Cat","Domestic Shorthair","Mix","98122",4.13404823874307
"August 20 2018","273836","Harry","Cat","American Shorthair",NA,"98122",4.76361150523191
"December 29 2017","952487","Nena","Cat","Domestic Shorthair",NA,"98122",4.48839967749817
"October 08 2018","S121362","Charlie","Cat","Domestic Shorthair","Mix","98122",4.24744173531652
"July 27 2018","S147456","Luna Elizabeth","Cat","Maine Coon",NA,"98122",5.11100776651173
"February 01 2017","22423","Pepper","Cat","Domestic Shorthair",NA,"98122",4.40603199081144
"July 23 2018","S147186","Croissant","Cat","Domestic Shorthair",NA,"98122",4.50004993051069
"June 01 2017","282723","Nikki","Cat","Domestic Shorthair",NA,"98122",4.41406367085082
"February 07 2017","72811","Suika","Cat","Domestic Shorthair",NA,"98122",4.89970794936185
"November 17 2015","S106585","Daisey","Cat","Domestic Shorthair",NA,"98122",4.10126438408397
"April 11 2018","199048","Salvadore","Cat","Domestic Shorthair",NA,"98122",4.79835189859962
"February 13 2018","S147314","Gandalf","Cat","Domestic Medium Hair","Turkish Angora","98122",4.50531993333019
"October 04 2018","S145026","Cat 2","Cat","Domestic Shorthair","Mix","98122",4.56767242669634
"December 14 2017","S138527","Sofie","Dog","Shetland Sheepdog",NA,"98125",17.0675890480959
"September 27 2017","S136243","Williwaw","Dog","Australian Kelpie","German Shepherd","98125",21.3214417306276
"November 07 2017","901162","Cody","Dog","Australian Shepherd","Mix","98125",14.7025477942891
"July 16 2018","S147011","Charlie","Dog","Retriever, Golden",NA,"98125",19.0826622020592
"August 30 2017","357570","Winston","Dog","Pug",NA,"98125",23.2876883294301
"January 03 2018","S138932","Bonnie","Dog","Siberian Husky",NA,"98125",14.5316635968922
"April 04 2018","S142016","Wolfgang (Wolfy)","Dog","Terrier, Yorkshire","Chihuahua, Long Coat","98125",23.6540570678437
"February 13 2018","140360","Laszlo","Dog","German Shepherd",NA,"98125",15.1166472277494
"February 13 2018","731410","Henry","Dog","Feist",NA,"98125",19.265470579281
"January 23 2018","S109645","Luca","Dog","Dutch Shepherd","Mix","98125",31.2492345557188
"March 27 2017","S129220","Freedom","Dog","Australian Cattle Dog","Terrier, Pit Bull","98125",24.9809370373839
"May 15 2018","444510","Sparky","Dog","Terrier, Rat",NA,"98125",22.3971890068677
"May 03 2017","S130524","Harley","Dog","Retriever, Labrador","Chow Chow","98125",22.340160010759
"October 03 2018","S119702","Domino","Dog","Terrier, American Staffordshire","Mix","98125",29.4308665158342
"February 01 2018","S140210","Oreo","Dog","Shih Tzu","Mix","98125",14.8436292708779
"January 30 2018","S126704","Archer","Dog","German Shepherd","Rottweiler","98125",28.1365504039948
"April 04 2017","139260","Hugo","Dog","Retriever, Golden",NA,"98125",24.8429986760163
"May 24 2018","352641","Jody","Dog","Great Dane","Mix","98125",28.2668376123041
"February 16 2017","S127920","Liby","Dog","Chihuahua, Short Coat",NA,"98125",17.1585520036668
"January 23 2018","S127605","Sophie","Dog","Welsh Corgi, Pembroke",NA,"98125",16.8584227221546
"May 24 2018","280359","Rainey","Dog","Great Dane",NA,"98125",33.4246577892129
"August 19 2017","27612","Duska","Dog","Siberian Husky",NA,"98125",16.7231973813152
"February 09 2018","S111734","Oscar","Dog","Beagle",NA,"98125",21.966313602983
"May 18 2018","281765","Rocky","Dog","Norwegian Elkhound",NA,"98125",10.699452949901
"April 18 2018","S111710","Honey","Dog","Pomeranian","Schipperke","98125",9.33338129806791
"October 17 2018","S120067","Gunner","Dog","Retriever, Labrador","Border Collie","98125",22.9285261431373
"January 15 2017","S124568","Auggie","Dog","Terrier, American Pit Bull","Mix","98125",22.9976512227868
"June 05 2018","S144441","Skip","Dog","Mix",NA,"98125",17.7437502780028
"November 04 2018","835060","Stellaluna","Dog","Terrier",NA,"98125",20.0459707036638
"November 07 2018","721943","Edie","Dog","Maltese","Terrier, Yorkshire","98125",24.1675903666753
"April 17 2018","S130216","Snowflake","Dog","Maltese",NA,"98125",23.5651929532882
"July 26 2018","575785","Wiley","Dog","Retriever, Labrador",NA,"98125",16.7348271305687
"March 20 2018","139324","Cassie","Dog","Australian Shepherd","Rottweiler","98125",28.7818430326232
"July 14 2018","441845","Perkins","Dog","Terrier",NA,"98125",20.4336133127202
"November 05 2018","8002461","Finn","Dog","Retriever, Labrador",NA,"98125",14.4674632433559
"January 23 2017","S127002","Brandy","Dog","Plott Hound",NA,"98125",20.9433416378809
"May 16 2017","280570","Toby","Dog","Greyhound","Retriever, Labrador","98125",24.1675351887177
"October 06 2018","S122110","Mia","Dog","Maltese",NA,"98125",21.3615438688179
"June 18 2017","S130870","Hagrid","Dog","Pug","Mix","98125",25.0007387276752
"July 27 2018","357556","Cody","Dog","Shepherd","Mix","98125",28.5467689072767
"March 03 2017","141622","Kuper","Dog","Retriever, Golden","Retriever, Labrador","98125",26.5278079820212
"October 02 2018","729077","Edgar","Dog","Retriever, Golden","Poodle, Standard","98125",16.6525491525708
"May 29 2018","S144213","Jack","Dog","Retriever, Labrador","Cur, Black-Mouth","98125",24.9878694947781
"December 05 2017","S138619","Rita","Dog","Greyhound",NA,"98125",18.3412003580856
"April 11 2017","212808","Lola","Dog","Terrier, American Pit Bull",NA,"98125",29.3315893926526
"February 01 2018","24824","Jackson","Dog","Shepherd",NA,"98125",25.2598249794479
"May 07 2018","S143511","Rufio","Dog","Terrier","Hound","98125",21.889169938045
"December 28 2017","S108175","Deanie","Dog","Terrier","Mix","98125",14.9889567664294
"October 04 2018","S147000","Snooks","Dog","Chihuahua, Short Coat","Mix","98125",20.2699201891234
"November 08 2018","8002586","Raven","Dog","Mixed Breed, Large (over 44 lbs fully grown)","Mix","98125",25.3169565236126
"October 01 2018","728639","Rover","Dog","Australian Cattle Dog","Retriever, Labrador","98125",16.3626921594073
"September 28 2017","S102845","Zoe","Dog","Schnauzer, Miniature","Poodle, Miniature","98125",17.9979965601914
"February 03 2017","S126260","Daisy","Dog","Beagle","Mix","98125",19.5554671482689
"November 30 2018","903484","Jameson","Dog","Brittany",NA,"98125",1.93514502510385
"July 26 2018","584932","Lily","Dog","Retriever, Labrador","Great Dane","98125",14.9319432487036
"February 16 2018","S139771","Sasha","Dog","Dutch Shepherd","Mix","98125",23.7746713801632
"December 10 2017","831077","Sophie","Dog","Retriever, Labrador",NA,"98125",11.7375109472048
"November 17 2018","8002787","Arthur","Dog","Poodle, Miniature","Chihuahua, Short Coat","98125",18.4944550888679
"August 31 2018","S102642","Lola","Dog","Retriever, Labrador","Mix","98125",14.6545824557934
