"month","day","hour","cyclists"
"Nov",19,13,67
"Nov",19,14,69
"Nov",19,15,65
"Nov",19,16,98
"Nov",19,17,109
"Nov",19,18,186
"Nov",19,19,124
"Nov",19,20,88
"Nov",19,21,51
"Nov",19,22,57
"Nov",19,23,21
"Nov",20,0,18
"Nov",20,1,15
"Nov",20,2,6
"Nov",20,3,6
"Nov",20,4,1
"Nov",20,5,3
"Nov",20,6,5
"Nov",20,7,13
"Nov",20,8,80
"Nov",20,9,275
"Nov",20,10,186
"Nov",20,11,93
"Nov",20,12,77
"Nov",20,13,87
"Nov",20,14,102
"Nov",20,15,84
"Nov",20,16,109
"Nov",20,17,128
"Nov",20,18,237
"Nov",20,19,171
"Nov",20,20,111
"Nov",20,21,54
"Nov",20,22,56
"Nov",20,23,31
"Nov",21,0,19
"Nov",21,1,16
"Nov",21,2,4
"Nov",21,3,4
"Nov",21,4,3
"Nov",21,5,0
"Nov",21,6,4
"Nov",21,7,14
"Nov",21,8,67
"Nov",21,9,299
"Nov",21,10,152
"Nov",21,11,88
"Nov",21,12,72
"Nov",21,13,97
"Nov",21,14,107
"Nov",21,15,71
"Nov",21,16,103
"Nov",21,17,126
"Nov",21,18,219
"Nov",21,19,159
"Nov",21,20,106
"Nov",21,21,55
"Nov",21,22,62
"Nov",21,23,32
"Nov",22,0,26
"Nov",22,1,13
"Nov",22,2,7
"Nov",22,3,5
"Nov",22,4,1
"Nov",22,5,0
"Nov",22,6,4
"Nov",22,7,21
"Nov",22,8,64
"Nov",22,9,227
"Nov",22,10,129
"Nov",22,11,66
"Nov",22,12,48
"Nov",22,13,49
"Nov",22,14,39
"Nov",22,15,74
"Nov",22,16,90
"Nov",22,17,156
"Nov",22,18,130
"Nov",22,19,73
"Nov",22,20,45
"Nov",22,21,37
"Nov",22,22,32
"Nov",22,23,25
"Nov",23,0,11
"Nov",23,1,1
"Nov",23,2,2
"Nov",23,3,3
"Nov",23,4,3
"Nov",23,5,4
"Nov",23,6,16
"Nov",23,7,51
"Nov",23,8,192
"Nov",23,9,154
"Nov",23,10,80
"Nov",23,11,86
"Nov",23,12,93
"Nov",23,13,102
"Nov",23,14,109
"Nov",23,15,100
"Nov",23,16,126
"Nov",23,17,152
"Nov",23,18,124
"Nov",23,19,59
"Nov",23,20,36
"Nov",23,21,38
"Nov",23,22,19
"Nov",23,23,26
"Nov",24,0,17
"Nov",24,1,21
"Nov",24,2,8
"Nov",24,3,8
"Nov",24,4,4
"Nov",24,5,3
"Nov",24,6,6
"Nov",24,7,10
"Nov",24,8,25
"Nov",24,9,54
"Nov",24,10,56
"Nov",24,11,53
"Nov",24,12,86
"Nov",24,13,77
"Nov",24,14,86
"Nov",24,15,67
"Nov",24,16,69
"Nov",24,17,53
"Nov",24,18,50
"Nov",24,19,37
"Nov",24,20,26
"Nov",24,21,22
"Nov",24,22,16
"Nov",24,23,13
"Nov",25,0,16
"Nov",25,1,7
"Nov",25,2,6
"Nov",25,3,8
"Nov",25,4,8
"Nov",25,5,0
"Nov",25,6,2
"Nov",25,7,2
"Nov",25,8,11
"Nov",25,9,13
"Nov",25,10,23
"Nov",25,11,25
"Nov",25,12,19
"Nov",25,13,36
"Nov",25,14,50
"Nov",25,15,34
"Nov",25,16,33
"Nov",25,17,54
"Nov",25,18,25
"Nov",25,19,47
"Nov",25,20,15
"Nov",25,21,19
"Nov",25,22,22
"Nov",25,23,17
"Nov",26,0,6
"Nov",26,1,6
"Nov",26,2,3
"Nov",26,3,2
"Nov",26,4,2
"Nov",26,5,6
"Nov",26,6,11
"Nov",26,7,50
"Nov",26,8,213
"Nov",26,9,151
"Nov",26,10,43
"Nov",26,11,68
"Nov",26,12,67
"Nov",26,13,73
"Nov",26,14,67
"Nov",26,15,84
"Nov",26,16,93
"Nov",26,17,227
"Nov",26,18,152
"Nov",26,19,74
"Nov",26,20,55
"Nov",26,21,43
"Nov",26,22,33
"Nov",26,23,20
"Nov",27,0,12
"Nov",27,1,8
"Nov",27,2,2
"Nov",27,3,1
"Nov",27,4,1
"Nov",27,5,6
"Nov",27,6,13
"Nov",27,7,66
"Nov",27,8,245
"Nov",27,9,173
"Nov",27,10,81
"Nov",27,11,66
"Nov",27,12,71
"Nov",27,13,87
"Nov",27,14,86
"Nov",27,15,108
"Nov",27,16,108
"Nov",27,17,211
"Nov",27,18,196
"Nov",27,19,101
"Nov",27,20,76
"Nov",27,21,52
"Nov",27,22,42
"Nov",27,23,17
"Nov",28,0,28
"Nov",28,1,3
"Nov",28,2,3
"Nov",28,3,2
"Nov",28,4,5
"Nov",28,5,6
"Nov",28,6,11
"Nov",28,7,62
"Nov",28,8,222
"Nov",28,9,153
"Nov",28,10,84
"Nov",28,11,70
"Nov",28,12,89
"Nov",28,13,88
"Nov",28,14,93
"Nov",28,15,87
"Nov",28,16,139
"Nov",28,17,179
"Nov",28,18,139
"Nov",28,19,84
"Nov",28,20,60
"Nov",28,21,59
"Nov",28,22,33
"Nov",28,23,25
"Nov",29,0,10
"Nov",29,1,9
"Nov",29,2,11
"Nov",29,3,3
"Nov",29,4,0
"Nov",29,5,7
"Nov",29,6,16
"Nov",29,7,60
"Nov",29,8,198
"Nov",29,9,176
"Nov",29,10,83
"Nov",29,11,75
"Nov",29,12,83
"Nov",29,13,80
"Nov",29,14,86
"Nov",29,15,103
"Nov",29,16,109
"Nov",29,17,150
"Nov",29,18,129
"Nov",29,19,88
"Nov",29,20,63
"Nov",29,21,52
"Nov",29,22,29
"Nov",29,23,30
"Nov",30,0,24
"Nov",30,1,7
"Nov",30,2,7
"Nov",30,3,2
"Nov",30,4,5
"Nov",30,5,2
"Nov",30,6,11
"Nov",30,7,53
"Nov",30,8,160
"Nov",30,9,155
"Nov",30,10,71
"Nov",30,11,68
"Nov",30,12,77
"Nov",30,13,69
"Nov",30,14,70
"Nov",30,15,101
"Nov",30,16,98
"Nov",30,17,144
"Nov",30,18,109
"Nov",30,19,84
"Nov",30,20,36
"Nov",30,21,19
"Nov",30,22,25
"Nov",30,23,26
"Dec",1,0,18
"Dec",1,1,14
"Dec",1,2,3
"Dec",1,3,7
"Dec",1,4,2
"Dec",1,5,1
"Dec",1,6,2
"Dec",1,7,9
"Dec",1,8,19
"Dec",1,9,51
"Dec",1,10,69
"Dec",1,11,63
"Dec",1,12,70
"Dec",1,13,65
"Dec",1,14,59
"Dec",1,15,67
"Dec",1,16,67
"Dec",1,17,51
"Dec",1,18,35
"Dec",1,19,26
"Dec",1,20,26
"Dec",1,21,24
"Dec",1,22,18
"Dec",1,23,18
"Dec",2,0,15
"Dec",2,1,17
"Dec",2,2,8
"Dec",2,3,7
"Dec",2,4,3
"Dec",2,5,1
"Dec",2,6,1
"Dec",2,7,8
"Dec",2,8,13
"Dec",2,9,19
"Dec",2,10,36
"Dec",2,11,36
"Dec",2,12,50
"Dec",2,13,50
"Dec",2,14,45
"Dec",2,15,34
"Dec",2,16,36
"Dec",2,17,53
"Dec",2,18,42
"Dec",2,19,22
"Dec",2,20,39
"Dec",2,21,6
"Dec",2,22,17
"Dec",2,23,12
"Dec",3,0,3
"Dec",3,1,4
"Dec",3,2,0
"Dec",3,3,1
"Dec",3,4,0
"Dec",3,5,5
"Dec",3,6,7
"Dec",3,7,44
"Dec",3,8,168
"Dec",3,9,109
"Dec",3,10,57
"Dec",3,11,35
"Dec",3,12,47
"Dec",3,13,50
"Dec",3,14,50
"Dec",3,15,63
"Dec",3,16,78
"Dec",3,17,141
"Dec",3,18,114
"Dec",3,19,79
"Dec",3,20,40
"Dec",3,21,52
"Dec",3,22,23
"Dec",3,23,11
"Dec",4,0,4
"Dec",4,1,3
"Dec",4,2,2
"Dec",4,3,1
"Dec",4,4,0
"Dec",4,5,2
"Dec",4,6,7
"Dec",4,7,57
"Dec",4,8,169
"Dec",4,9,121
"Dec",4,10,64
"Dec",4,11,44
"Dec",4,12,73
"Dec",4,13,63
"Dec",4,14,60
"Dec",4,15,78
"Dec",4,16,81
"Dec",4,17,139
"Dec",4,18,143
"Dec",4,19,73
"Dec",4,20,39
"Dec",4,21,38
"Dec",4,22,31
"Dec",4,23,16
"Dec",5,0,5
"Dec",5,1,7
"Dec",5,2,4
"Dec",5,3,3
"Dec",5,4,1
"Dec",5,5,2
"Dec",5,6,7
"Dec",5,7,29
"Dec",5,8,161
"Dec",5,9,117
"Dec",5,10,62
"Dec",5,11,50
"Dec",5,12,47
"Dec",5,13,77
"Dec",5,14,87
"Dec",5,15,85
"Dec",5,16,83
"Dec",5,17,141
"Dec",5,18,122
"Dec",5,19,69
"Dec",5,20,44
"Dec",5,21,38
"Dec",5,22,20
"Dec",5,23,14
"Dec",6,0,9
"Dec",6,1,6
"Dec",6,2,4
"Dec",6,3,2
"Dec",6,4,0
"Dec",6,5,0
"Dec",6,6,13
"Dec",6,7,50
"Dec",6,8,136
"Dec",6,9,94
"Dec",6,10,54
"Dec",6,11,47
"Dec",6,12,47
"Dec",6,13,47
"Dec",6,14,35
"Dec",6,15,75
"Dec",6,16,76
"Dec",6,17,125
"Dec",6,18,111
"Dec",6,19,58
"Dec",6,20,22
"Dec",6,21,43
"Dec",6,22,12
"Dec",6,23,15
"Dec",7,0,13
"Dec",7,1,8
"Dec",7,2,4
"Dec",7,3,5
"Dec",7,4,3
"Dec",7,5,4
"Dec",7,6,1
"Dec",7,7,17
"Dec",7,8,81
"Dec",7,9,88
"Dec",7,10,37
"Dec",7,11,33
"Dec",7,12,51
"Dec",7,13,52
"Dec",7,14,52
"Dec",7,15,66
"Dec",7,16,66
"Dec",7,17,96
"Dec",7,18,75
"Dec",7,19,58
"Dec",7,20,36
"Dec",7,21,22
"Dec",7,22,19
"Dec",7,23,20
"Dec",8,0,10
"Dec",8,1,11
"Dec",8,2,5
"Dec",8,3,6
"Dec",8,4,2
"Dec",8,5,2
"Dec",8,6,1
"Dec",8,7,8
"Dec",8,8,19
"Dec",8,9,39
"Dec",8,10,48
"Dec",8,11,48
"Dec",8,12,43
"Dec",8,13,56
"Dec",8,14,48
"Dec",8,15,51
"Dec",8,16,50
"Dec",8,17,37
"Dec",8,18,42
"Dec",8,19,24
"Dec",8,20,30
"Dec",8,21,13
"Dec",8,22,19
"Dec",8,23,16
"Dec",9,0,10
"Dec",9,1,8
"Dec",9,2,7
"Dec",9,3,4
"Dec",9,4,6
"Dec",9,5,5
"Dec",9,6,4
"Dec",9,7,6
"Dec",9,8,14
"Dec",9,9,29
"Dec",9,10,37
"Dec",9,11,41
"Dec",9,12,43
"Dec",9,13,50
"Dec",9,14,43
"Dec",9,15,55
"Dec",9,16,47
"Dec",9,17,46
"Dec",9,18,42
"Dec",9,19,30
"Dec",9,20,22
"Dec",9,21,23
"Dec",9,22,23
"Dec",9,23,12
"Dec",10,0,10
"Dec",10,1,3
"Dec",10,2,0
"Dec",10,3,2
"Dec",10,4,0
"Dec",10,5,2
"Dec",10,6,11
"Dec",10,7,52
"Dec",10,8,182
"Dec",10,9,134
"Dec",10,10,63
"Dec",10,11,49
"Dec",10,12,52
"Dec",10,13,70
"Dec",10,14,58
"Dec",10,15,73
"Dec",10,16,82
"Dec",10,17,143
"Dec",10,18,133
"Dec",10,19,89
"Dec",10,20,52
"Dec",10,21,31
"Dec",10,22,23
"Dec",10,23,12
"Dec",11,0,3
"Dec",11,1,6
"Dec",11,2,3
"Dec",11,3,6
"Dec",11,4,0
"Dec",11,5,1
"Dec",11,6,7
"Dec",11,7,59
"Dec",11,8,169
"Dec",11,9,123
"Dec",11,10,57
"Dec",11,11,54
"Dec",11,12,70
"Dec",11,13,63
"Dec",11,14,67
"Dec",11,15,86
"Dec",11,16,82
"Dec",11,17,157
"Dec",11,18,100
"Dec",11,19,107
"Dec",11,20,55
"Dec",11,21,21
"Dec",11,22,20
"Dec",11,23,20
"Dec",12,0,6
"Dec",12,1,4
"Dec",12,2,5
"Dec",12,3,2
"Dec",12,4,0
"Dec",12,5,4
"Dec",12,6,13
"Dec",12,7,42
"Dec",12,8,173
"Dec",12,9,133
"Dec",12,10,57
"Dec",12,11,41
"Dec",12,12,62
"Dec",12,13,78
"Dec",12,14,72
"Dec",12,15,56
"Dec",12,16,106
"Dec",12,17,162
"Dec",12,18,109
"Dec",12,19,65
"Dec",12,20,58
"Dec",12,21,34
"Dec",12,22,24
"Dec",12,23,16
"Dec",13,0,16
"Dec",13,1,8
"Dec",13,2,2
"Dec",13,3,2
"Dec",13,4,0
"Dec",13,5,1
"Dec",13,6,6
"Dec",13,7,47
"Dec",13,8,144
"Dec",13,9,105
"Dec",13,10,45
"Dec",13,11,36
"Dec",13,12,49
"Dec",13,13,54
"Dec",13,14,60
"Dec",13,15,69
"Dec",13,16,67
"Dec",13,17,153
"Dec",13,18,82
"Dec",13,19,68
"Dec",13,20,27
"Dec",13,21,33
"Dec",13,22,28
"Dec",13,23,22
"Dec",14,0,19
"Dec",14,1,8
"Dec",14,2,5
"Dec",14,3,7
"Dec",14,4,0
"Dec",14,5,1
"Dec",14,6,8
"Dec",14,7,34
"Dec",14,8,124
"Dec",14,9,98
"Dec",14,10,39
"Dec",14,11,48
"Dec",14,12,60
"Dec",14,13,65
"Dec",14,14,51
"Dec",14,15,59
"Dec",14,16,80
"Dec",14,17,91
"Dec",14,18,75
"Dec",14,19,35
"Dec",14,20,30
"Dec",14,21,11
"Dec",14,22,21
"Dec",14,23,8
"Dec",15,0,10
"Dec",15,1,10
"Dec",15,2,7
"Dec",15,3,5
"Dec",15,4,2
"Dec",15,5,0
"Dec",15,6,3
"Dec",15,7,4
"Dec",15,8,16
"Dec",15,9,23
"Dec",15,10,44
"Dec",15,11,53
"Dec",15,12,50
"Dec",15,13,61
"Dec",15,14,65
"Dec",15,15,47
"Dec",15,16,56
"Dec",15,17,57
"Dec",15,18,26
"Dec",15,19,25
"Dec",15,20,20
"Dec",15,21,24
"Dec",15,22,25
"Dec",15,23,9
"Dec",16,0,13
"Dec",16,1,10
"Dec",16,2,6
"Dec",16,3,16
"Dec",16,4,4
"Dec",16,5,0
"Dec",16,6,5
"Dec",16,7,7
"Dec",16,8,11
"Dec",16,9,23
"Dec",16,10,46
"Dec",16,11,35
"Dec",16,12,43
"Dec",16,13,28
"Dec",16,14,53
"Dec",16,15,48
"Dec",16,16,46
"Dec",16,17,34
"Dec",16,18,40
"Dec",16,19,33
"Dec",16,20,19
"Dec",16,21,13
"Dec",16,22,15
"Dec",16,23,14
"Dec",17,0,6
"Dec",17,1,3
"Dec",17,2,3
"Dec",17,3,2
"Dec",17,4,2
"Dec",17,5,0
"Dec",17,6,11
"Dec",17,7,41
"Dec",17,8,183
"Dec",17,9,117
"Dec",17,10,55
"Dec",17,11,46
"Dec",17,12,62
"Dec",17,13,68
"Dec",17,14,45
"Dec",17,15,64
"Dec",17,16,92
"Dec",17,17,157
"Dec",17,18,126
"Dec",17,19,78
"Dec",17,20,37
"Dec",17,21,29
"Dec",17,22,16
"Dec",17,23,15
"Dec",18,0,9
"Dec",18,1,7
"Dec",18,2,2
"Dec",18,3,1
"Dec",18,4,0
"Dec",18,5,2
"Dec",18,6,5
"Dec",18,7,49
"Dec",18,8,173
"Dec",18,9,118
"Dec",18,10,50
"Dec",18,11,40
"Dec",18,12,76
"Dec",18,13,52
"Dec",18,14,79
"Dec",18,16,92
"Dec",18,17,150
"Dec",18,18,116
"Dec",18,19,59
"Dec",18,20,28
"Dec",18,21,29
"Dec",18,22,20
"Dec",18,23,13
"Dec",19,0,14
"Dec",19,1,3
"Dec",19,2,1
"Dec",19,3,1
"Dec",19,4,1
"Dec",19,5,2
"Dec",19,6,17
"Dec",19,7,41
"Dec",19,8,170
"Dec",19,9,126
"Dec",19,10,43
"Dec",19,11,56
"Dec",19,12,80
"Dec",19,13,67
"Dec",19,14,63
"Dec",19,15,76
"Dec",19,16,85
"Dec",19,17,123
"Dec",19,18,95
"Dec",19,19,54
"Dec",19,20,36
"Dec",19,21,19
"Dec",19,22,12
"Dec",19,23,17
"Dec",20,0,6
"Dec",20,1,4
"Dec",20,2,4
"Dec",20,3,0
"Dec",20,4,0
"Dec",20,5,0
"Dec",20,6,7
"Dec",20,7,38
"Dec",20,8,128
"Dec",20,9,96
"Dec",20,10,34
"Dec",20,11,45
"Dec",20,12,40
"Dec",20,13,41
"Dec",20,14,48
"Dec",20,15,48
"Dec",20,16,54
"Dec",20,17,89
"Dec",20,18,84
"Dec",20,19,48
"Dec",20,20,25
"Dec",20,21,15
"Dec",20,22,11
"Dec",20,23,18
"Dec",21,0,8
"Dec",21,1,4
"Dec",21,2,7
"Dec",21,3,0
"Dec",21,4,0
"Dec",21,5,0
"Dec",21,6,6
"Dec",21,7,23
"Dec",21,8,77
"Dec",21,9,74
"Dec",21,10,49
"Dec",21,11,29
"Dec",21,12,41
"Dec",21,13,54
"Dec",21,14,35
"Dec",21,15,53
"Dec",21,16,55
"Dec",21,17,71
"Dec",21,18,44
"Dec",21,19,34
"Dec",21,20,22
"Dec",21,21,8
"Dec",21,22,15
"Dec",21,23,8
"Dec",22,0,11
"Dec",22,1,6
"Dec",22,2,6
"Dec",22,3,2
"Dec",22,4,3
"Dec",22,5,1
"Dec",22,6,7
"Dec",22,7,7
"Dec",22,8,12
"Dec",22,9,14
"Dec",22,10,14
"Dec",22,11,12
"Dec",22,12,17
"Dec",22,13,21
"Dec",22,14,38
"Dec",22,15,24
"Dec",22,16,24
"Dec",22,17,18
"Dec",22,18,21
"Dec",22,19,8
"Dec",22,20,7
"Dec",22,21,7
"Dec",22,22,7
"Dec",22,23,8
"Dec",23,0,5
"Dec",23,1,3
"Dec",23,2,2
"Dec",23,3,2
"Dec",23,4,2
"Dec",23,5,0
"Dec",23,6,3
"Dec",23,7,2
"Dec",23,8,3
"Dec",23,9,18
"Dec",23,10,14
"Dec",23,11,18
"Dec",23,12,18
"Dec",23,13,25
"Dec",23,14,16
"Dec",23,15,17
"Dec",23,16,19
"Dec",23,17,13
"Dec",23,18,7
"Dec",23,19,8
"Dec",23,20,10
"Dec",23,21,4
"Dec",23,22,3
"Dec",23,23,3
"Dec",24,0,1
"Dec",24,1,1
"Dec",24,2,0
"Dec",24,3,0
"Dec",24,4,1
"Dec",24,5,3
"Dec",24,6,2
"Dec",24,7,8
"Dec",24,8,22
"Dec",24,9,27
"Dec",24,10,25
"Dec",24,11,27
"Dec",24,12,29
"Dec",24,13,37
"Dec",24,14,33
"Dec",24,15,30
"Dec",24,16,18
"Dec",24,17,16
"Dec",24,18,14
"Dec",24,19,6
"Dec",24,20,2
"Dec",24,21,4
"Dec",24,22,6
"Dec",24,23,7
"Dec",25,0,2
"Dec",25,1,3
"Dec",25,2,1
"Dec",25,3,0
"Dec",25,4,0
"Dec",25,5,0
"Dec",25,6,3
"Dec",25,7,1
"Dec",25,8,1
"Dec",25,9,5
"Dec",25,10,23
"Dec",25,11,7
"Dec",25,12,22
"Dec",25,13,10
"Dec",25,14,9
"Dec",25,15,18
"Dec",25,16,6
"Dec",25,17,3
"Dec",25,18,5
"Dec",25,19,4
"Dec",25,20,5
"Dec",25,21,6
"Dec",25,22,2
"Dec",25,23,2
"Dec",26,0,2
"Dec",26,1,3
"Dec",26,2,1
"Dec",26,3,2
"Dec",26,4,0
"Dec",26,5,0
"Dec",26,6,2
"Dec",26,7,3
"Dec",26,8,3
"Dec",26,9,9
"Dec",26,10,5
"Dec",26,11,16
"Dec",26,12,9
"Dec",26,13,17
"Dec",26,14,24
"Dec",26,15,20
"Dec",26,16,11
"Dec",26,17,7
"Dec",26,18,4
"Dec",26,19,3
"Dec",26,20,1
"Dec",26,21,4
"Dec",26,22,3
"Dec",26,23,0
"Dec",27,0,1
"Dec",27,1,0
"Dec",27,2,1
"Dec",27,3,0
"Dec",27,4,0
"Dec",27,5,2
"Dec",27,6,1
"Dec",27,7,5
"Dec",27,8,26
"Dec",27,9,15
"Dec",27,10,10
"Dec",27,11,28
"Dec",27,12,8
"Dec",27,13,21
"Dec",27,14,33
"Dec",27,15,22
"Dec",27,16,24
"Dec",27,17,39
"Dec",27,18,25
"Dec",27,19,17
"Dec",27,20,8
"Dec",27,21,4
"Dec",27,22,8
"Dec",27,23,4
"Dec",28,0,4
"Dec",28,1,5
"Dec",28,2,0
"Dec",28,3,1
"Dec",28,4,0
"Dec",28,5,1
"Dec",28,6,2
"Dec",28,7,12
"Dec",28,8,23
"Dec",28,9,16
"Dec",28,10,23
"Dec",28,11,14
"Dec",28,12,15
"Dec",28,13,27
"Dec",28,14,28
"Dec",28,15,21
"Dec",28,16,33
"Dec",28,17,38
"Dec",28,18,22
"Dec",28,19,7
"Dec",28,20,15
"Dec",28,21,7
"Dec",28,22,9
"Dec",28,23,5
"Dec",29,0,6
"Dec",29,1,5
"Dec",29,2,4
"Dec",29,3,5
"Dec",29,4,0
"Dec",29,5,4
"Dec",29,6,1
"Dec",29,7,6
"Dec",29,8,7
"Dec",29,9,14
"Dec",29,10,12
"Dec",29,11,17
"Dec",29,12,15
"Dec",29,13,25
"Dec",29,14,18
"Dec",29,15,21
"Dec",29,16,27
"Dec",29,17,20
"Dec",29,18,14
"Dec",29,19,17
"Dec",29,20,5
"Dec",29,21,11
"Dec",29,22,4
"Dec",29,23,4
"Dec",30,0,5
"Dec",30,1,5
"Dec",30,2,2
"Dec",30,3,2
"Dec",30,4,0
"Dec",30,5,0
"Dec",30,6,1
"Dec",30,7,4
"Dec",30,8,6
"Dec",30,9,13
"Dec",30,10,19
"Dec",30,11,22
"Dec",30,12,26
"Dec",30,13,24
"Dec",30,14,20
"Dec",30,15,21
"Dec",30,16,14
"Dec",30,17,13
"Dec",30,18,17
"Dec",30,19,8
"Dec",30,20,16
"Dec",30,21,7
"Dec",30,22,13
"Dec",30,23,4
"Dec",31,0,4
"Dec",31,1,2
"Dec",31,2,1
"Dec",31,3,4
"Dec",31,4,3
"Dec",31,5,2
"Dec",31,6,1
"Dec",31,7,4
"Dec",31,8,26
"Dec",31,9,25
"Dec",31,10,19
"Dec",31,11,14
"Dec",31,12,25
"Dec",31,13,27
"Dec",31,14,41
"Dec",31,15,41
"Dec",31,16,40
"Dec",31,17,35
"Dec",31,18,20
"Dec",31,19,8
"Dec",31,20,9
"Dec",31,21,7
"Dec",31,22,9
"Dec",31,23,10
