job_yrs,job_mths,worktype,cont_hrs,act_hrs,gender,dobm,doby,status,youngdep,elderdep,qualif,exercise,cigs,alcohol,time_rel,when_rel,job1,job2,job3,job4,job5,job6,job7,job8,job9,job10,job11,job12,job13,job14,job15,job16,job17,job18,job19,job20,job21,job22,job23,job24,job25,job26,job27,job28,job29,job30,job31,job32,job33,job34,job35,job36,job37,job38,job39,job40,job41,job42,job43,job44,job45,job46,job47,job48,job49,job50
37,1,1,40,54,2,6,1946,2,1,1,5,6,1,5,3,2,3,3,7,6,5,6,1,3,6,6,6,1,6,6,6,2,6,5,5,2,7,4,4,5,5,6,1,6,7,3,2,5,6,5,5,3,5,6,5,6,4,5,5,6,7,6,3,6,6,6
3,2,1,37,37,1,4,1980,1,1,1,4,2,1,15,2,2,4,2,6,6,4,5,2,2,7,7,6,2,5,5,5,2,5,6,5,3,6,5,4,6,6,5,1,5,6,4,3,4,7,6,5,2,6,5,6,7,5,6,5,4,6,7,2,6,5,5
1,6,1,37.5,37.5,1,10,62,2,1,1,3,5,2,35,3,1,5,1,2,2,6,4,1,6,2,6,7,3,2,4,3,3,6,5,6,2,5,5,6,3,4,3,6,2,5,5,4,5,4,4,5,5,4,4,5,6,4,5,6,4,4,7,4,6,6,1
20,2,1,37.5,40,2,9,61,2,1,1,5,5,1,22,4,2,4,3,6,4,6,3,1,4,5,5,6,3,3,2,5,5,3,4,2,5,6,1,3,4,4,6,1,3,5,4,1,4,4,3,3,3,6,6,4,6,5,4,2,4,6,4,3,6,6,4
10,6,1,37.5,38,2,1,65,2,1,1,5,2,1,1,1,2,6,4,5,6,7,1,1,7,4,7,5,1,4,1,6,7,1,6,2,1,6,1,6,4,6,7,1,2,1,2,1,5,5,4,4,5,7,7,7,3,3,7,3,6,6,2,6,7,7,2
3,1,1,40,50,2,10,63,1,1,1,5,2,1,1,3,2,5,6,3,2,1,6,2,2,2,1,3,5,6,2,6,1,4,2,1,6,5,5,2,3,5,4,2,6,6,2,1,4,2,2,1,1,6,6,6,6,1,3,3,4,5,4,3,5,4,6
10,0,1,37.5,45,2,10,65,2,2,1,5,3,1,0,5,4,2,7,7,3,4,6,1,2,6,4,5,5,7,2,2,4,2,2,2,2,4,5,2,3,4,3,1,7,6,4,1,4,3,6,4,1,5,5,2,1,4,2,1,4,3,6,2,4,5,4
2,3,1,35,40,2,7,65,1,1,1,5,2,1,1,2,2,3,5,3,2,4,4,3,3,5,4,5,2,2,6,3,4,4,2,1,6,5,2,4,3,2,2,6,3,5,1,2,5,3,6,5,4,7,6,5,5,5,2,1,2,5,4,2,6,5,5
9,3,1,37.5,38,2,3,65,1,1,1,5,4,1,1,2,2,7,2,3,7,7,2,1,6,2,6,7,6,2,3,5,5,2,6,5,3,6,3,1,3,6,6,7,1,7,6,1,6,2,3,6,3,6,5,5,2,7,5,1,7,4,4,2,6,4,6
5,1,1,38.5,45,2,3,65,1,1,1,5,1,1,15,1,2,7,7,7,7,7,4,1,4,7,7,6,3,7,7,6,6,4,6,2,7,6,6,3,3,3,7,1,7,7,7,1,6,4,3,5,5,5,3,6,1,5,3,1,7,5,6,2,5,7,4
25,0,1,25,40,2,3,58,2,2,1,1,5,1,1,2,3,2,3,6,6,5,7,7,6,6,4,6,7,5,5,6,5,1,7,5,1,6,6,2,3,4,6,2,5,4,7,1,1,6,5,6,6,5,5,5,6,5,5,5,4,5,6,6,3,6,6
10,3,1,35,40,1,4,65,2,1,1,5,4,1,5,2,2,3,4,5,6,1,7,4,4,5,6,2,5,5,4,1,6,6,3,4,1,5,5,2,3,5,4,1,2,6,6,1,4,3,6,5,3,6,5,5,2,5,4,1,4,5,6,2,7,6,4
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
2,11,1,35,35,1,2,74,2,1,2,5,1,2,0,3,2,4,3,7,3,4,1,2,6,6,6,2,2,5,3,6,2,2,5,3,6,6,2,1,6,6,6,2,1,6,6,6,1,5,1,2,3,6,6,6,5,3,5,3,5,7,1,5,7,6,2
4,5,1,37,40,2,1,79,1,2,1,2,2,1,5,1,2,3,6,5,2,5,1,1,5,5,5,1,1,4,3,6,5,1,3,1,4,5,1,1,5,6,6,1,5,1,1,6,5,5,5,4,5,6,5,5,6,5,2,5,3,5,7,1,5,7,6
1,0,2,15,15,2,6,87,1,1,1,2,5,1,5,4,2,4,3,4,3,5,3,4,4,4,5,3,4,3,5,4,3,4,4,5,6,4,3,2,4,5,3,4,5,4,3,4,5,4,5,4,4,4,4,5,3,2,5,3,5,5,4,3,3,4,5
1,2,2,8,8,1,5,86,2,1,1,3,2,2,8,2,2,3,7,6,3,5,1,2,5,5,5,2,2,4,3,6,6,2,3,1,5,5,2,1,6,5,5,4,4,5,5,6,5,5,4,6,3,5,5,3,5,3,5,3,4,6,1,5,7,4,2
5,1,1,40,40,1,3,65,2,2,1,4,4,1,4,4,1,3,6,6,3,6,1,2,5,6,7,2,4,3,5,2,2,7,5,6,3,3,6,6,2,2,2,6,6,6,6,2,3,3,4,3,5,2,2,2,3,5,4,4,3,3,6,3,3,2,6
8,6,1,37,54,1,11,61,2,2,2,5,2,2,3,5,2,4,5,3,5,2,5,6,3,2,3,5,4,2,5,3,2,5,5,6,3,2,6,6,3,3,2,5,2,5,6,2,3,2,4,2,5,3,3,4,3,5,3,5,3,2,2,3,3,2,6
2,1,2,18,24,2,9,83,1,1,1,4,5,1,5,2,1,3,7,5,4,4,2,3,4,4,5,2,4,4,5,6,3,1,5,2,5,5,1,7,2,4,6,1,4,6,6,6,7,2,6,5,4,6,6,6,6,5,5,2,2,7,1,5,6,7,5
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
3,-1,1,39,39,2,9,77,1,1,1,4,4,2,4,2,1,5,2,5,6,6,3,6,3,3,6,5,6,3,5,3,3,3,3,2,5,4,5,3,1,4,2,6,3,3,3,3,4,5,3,5,5,3,4,2,5,4,3,3,4,3,5,3,1,5,5
3,10,1,37,42,1,9,76,2,1,1,4,4,2,5,2,2,5,2,5,5,4,2,3,5,6,6,2,2,2,5,5,5,3,5,3,5,4,5,3,1,4,3,5,5,3,3,3,5,3,3,4,3,5,5,4,3,3,3,5,3,5,5,3,5,5,5
2,2,1,37.5,38.5,2,-1,-1,2,1,1,4,2,2,10,2,2,4,1,1,5,3,1,2,5,1,3,5,2,1,5,2,3,1,2,1,3,4,4,4,4,-1,4,4,1,4,5,3,4,4,2,4,4,6,6,2,2,4,4,4,4,4,1,2,4,5,1
0,10,1,35,40,1,11,77,2,1,1,4,1,2,1,1,2,3,1,4,1,4,1,2,1,3,4,4,4,1,1,3,4,1,3,3,6,6,7,2,2,4,7,1,1,3,1,6,6,3,5,4,6,4,5,4,4,6,5,4,3,4,1,4,4,3,1
3,1,1,35,45,1,7,76,2,1,1,4,4,2,10,2,2,6,4,5,1,2,2,6,4,6,2,4,4,5,6,6,2,2,5,1,6,4,2,2,2,4,5,3,4,6,4,4,4,2,5,4,4,6,5,6,3,5,5,3,2,4,2,4,3,4,4
1,2,1,37.5,40,2,1,76,2,1,1,2,5,2,4,3,2,4,6,2,2,5,1,3,2,2,5,4,5,5,6,2,4,2,1,1,6,4,4,3,2,4,3,5,5,4,4,3,6,2,2,5,3,3,5,2,4,7,2,2,4,2,2,4,4,5,5
2,11,1,37.5,40,1,12,72,2,1,1,3,1,2,20,2,2,-1,2,3,2,2,1,4,5,2,3,3,2,2,6,5,3,2,3,1,3,3,1,2,4,-1,2,3,2,6,2,3,4,2,2,5,2,5,4,2,2,6,5,2,2,5,1,5,4,6,2
7,1,1,40,40,1,8,72,2,1,1,3,1,2,2,3,2,5,3,6,6,6,3,6,5,6,5,5,3,5,5,5,5,5,5,2,5,5,3,5,3,5,5,3,3,-1,6,6,3,3,3,5,3,5,6,5,4,5,6,6,5,6,6,3,6,6,6
21,9,1,35,60,1,12,43,2,1,1,5,4,1,28,2,2,5,5,5,5,5,2,2,5,2,5,6,1,5,3,6,6,2,5,4,1,5,1,5,6,6,6,1,5,2,2,2,5,6,5,4,2,6,6,6,5,5,6,1,7,6,2,6,6,6,2
1,1,1,40,50,1,10,65,2,2,2,2,2,1,17,4,2,6,6,4,2,5,5,2,3,5,4,5,6,4,7,1,4,7,3,1,6,7,7,2,2,1,7,4,2,4,1,5,7,3,6,5,4,2,3,5,1,6,4,4,5,1,5,6,4,6,5
14,3,2,8,8,2,12,53,2,2,1,4,3,1,14,2,4,3,6,6,4,7,1,4,5,5,7,5,4,6,6,2,6,1,4,2,6,5,6,3,5,5,4,1,6,2,4,5,2,5,1,5,5,3,3,4,3,5,5,4,4,5,1,4,5,6,3
5,0,1,35,50,2,9,44,2,1,1,5,3,1,10,2,2,4,4,5,6,5,2,2,2,2,5,5,4,3,6,3,2,6,2,2,5,7,5,3,5,2,2,2,2,7,2,4,6,6,6,6,4,2,3,7,5,5,3,2,6,7,3,4,6,6,5
1,1,1,32,32,2,5,80,1,1,1,3,2,1,3,3,2,3,6,5,2,5,5,6,6,5,5,5,5,5,3,5,5,5,2,2,5,3,3,5,5,5,5,3,5,5,3,5,5,5,5,5,5,3,5,5,5,5,5,5,3,5,2,2,3,5,2
1,5,1,40,48,1,1,60,2,1,1,5,2,1,1,2,2,7,3,7,2,2,2,7,5,2,2,6,2,2,2,2,4,2,6,2,6,5,2,2,2,5,6,2,2,6,2,6,6,2,2,5,2,7,7,2,6,5,6,2,2,6,6,6,3,6,1
3,0,1,37,37,1,5,73,2,2,1,4,2,1,2,1,2,5,2,2,1,2,4,5,5,2,2,3,2,2,7,2,2,4,3,1,6,5,6,1,3,2,6,4,2,5,5,5,6,2,3,5,6,6,5,3,5,5,5,2,1,4,5,5,6,6,4
5,2,1,56,60,1,1,65,1,1,1,2,3,1,16,3,2,7,5,3,1,7,2,4,4,3,3,5,2,2,2,4,3,2,3,3,4,5,2,5,4,4,5,2,2,2,5,6,6,4,4,4,6,4,5,4,4,4,4,4,4,6,1,6,6,6,2
0,2,1,56,56,1,9,57,1,1,1,1,3,2,50,3,2,3,1,1,1,3,5,1,4,2,4,7,1,1,1,5,1,5,3,3,7,1,1,3,1,1,4,7,7,7,4,7,7,1,2,7,7,1,4,1,4,7,4,1,1,4,1,1,7,7,1
0,2,1,40,45,1,8,67,1,1,2,2,3,2,20,4,2,4,7,7,1,1,1,1,5,7,1,4,7,7,7,1,1,7,1,1,1,4,7,4,1,1,1,7,7,1,1,1,7,1,7,7,7,1,1,7,1,7,1,1,1,7,1,1,7,5,1
1,6,1,35,35,2,7,84,1,1,1,4,3,2,2,3,2,7,5,3,5,7,1,6,7,4,7,6,4,5,4,5,6,3,7,1,5,5,5,4,6,4,6,6,6,2,6,4,6,4,5,6,6,6,4,7,7,5,6,7,6,6,3,6,5,5,4
1,6,1,37,42,1,9,53,2,1,1,3,2,2,8,2,2,2,2,2,2,4,3,5,4,3,2,5,2,4,6,4,3,2,4,2,7,4,2,1,3,1,3,2,2,4,5,3,6,3,3,5,5,4,4,4,3,4,3,1,1,5,1,3,4,6,2
2,11,1,35,35,1,2,74,2,2,1,5,1,2,5,1,2,3,7,6,3,6,1,2,6,6,6,2,2,5,3,6,6,1,3,1,5,6,2,1,6,6,6,1,5,1,2,6,5,5,4,5,3,6,6,6,5,3,5,3,5,7,1,5,7,6,2
3,4,1,35,45,2,7,75,2,1,1,2,4,2,5,3,2,1,2,2,2,5,5,5,1,3,5,2,7,2,7,1,1,7,1,1,5,1,5,1,5,2,3,7,3,7,3,1,6,5,5,5,1,5,5,1,5,5,2,1,5,1,7,5,2,5,5
5,0,1,32.5,32.5,1,1,82,1,1,1,4,1,2,0,2,2,1,2,2,1,2,1,2,3,3,2,4,2,3,6,5,2,2,2,1,2,3,2,4,3,3,3,1,3,3,3,1,6,1,4,5,5,6,6,3,5,3,3,2,1,5,2,3,5,7,5
2,0,1,35,68,2,8,82,2,1,1,5,3,2,0,4,4,5,5,3,6,7,7,2,5,2,7,7,7,2,6,2,1,7,2,1,1,3,2,1,3,1,2,7,3,7,2,7,5,5,5,3,7,6,6,6,1,1,3,1,7,5,7,2,6,4,3
4,6,1,35,40,1,8,75,1,1,1,5,5,2,10,2,2,5,3,5,5,4,3,5,4,4,4,5,3,3,5,3,5,4,3,2,3,3,3,5,4,4,5,2,3,4,4,3,5,3,4,5,4,5,5,3,4,5,4,3,3,5,3,4,5,5,4
12,4,1,35,50,1,7,48,2,2,2,4,3,2,18,4,2,5,6,5,3,5,3,5,3,5,3,5,2,4,6,5,6,6,4,3,4,4,2,2,3,5,6,1,3,5,5,4,4,3,6,4,3,5,5,6,4,4,4,5,4,6,5,5,5,5,4
2,3,1,35,35,1,12,80,1,1,1,4,2,2,8,4,2,4,5,5,3,4,4,5,3,5,5,5,4,5,6,4,5,4,3,1,2,3,4,4,4,4,3,1,5,5,4,2,4,3,4,3,4,5,5,4,4,4,3,5,3,4,3,3,4,5,5
4,3,1,35,35,2,6,82,1,1,1,4,1,2,4,2,2,2,3,3,2,2,2,3,3,3,2,6,3,3,6,6,2,2,3,2,3,4,2,4,4,4,2,4,4,3,2,6,2,4,5,5,6,5,5,5,5,3,3,2,1,4,2,3,6,6,5
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
4,0,1,40,40,1,3,87,1,1,1,2,5,1,40,3,2,7,6,1,4,1,1,3,6,1,1,7,7,7,1,2,1,3,6,3,1,4,7,6,2,4,5,6,1,7,1,7,2,1,3,2,1,4,2,5,3,5,3,4,2,5,4,5,7,6,7
3,2,1,33,33,2,8,69,1,2,1,2,4,1,4,4,2,7,5,7,2,3,3,6,6,7,6,6,4,5,3,5,5,2,6,6,2,5,5,4,2,6,6,2,5,5,6,3,4,4,5,5,3,4,5,6,3,3,6,3,6,7,5,6,7,5,5
12,0,2,21,23,2,6,57,2,2,1,2,2,1,4,2,1,4,3,3,4,4,1,4,6,4,3,6,4,2,5,4,2,1,4,2,2,4,2,6,5,2,4,4,3,5,6,6,6,6,2,6,6,3,3,1,6,3,6,5,4,5,2,4,5,6,4
1,2,2,4,5,2,7,89,1,1,1,3,5,2,8,2,4,1,1,2,1,2,3,1,3,6,4,2,7,1,7,1,1,2,1,1,5,1,6,1,1,4,1,7,1,7,1,6,2,4,1,3,7,1,2,1,3,1,1,1,4,1,-1,2,1,7,6
28,2,1,35,40,1,4,60,2,2,1,3,4,1,5,3,2,5,6,7,2,4,6,3,7,7,4,6,2,7,7,4,3,4,7,4,2,4,2,6,3,4,4,1,7,5,6,7,7,5,3,6,7,6,6,3,5,5,5,5,6,5,6,4,6,7,2
1,11,1,35,40,2,4,84,1,1,1,2,1,1,10,2,2,1,-1,5,2,4,7,6,2,2,7,5,7,5,6,5,3,7,3,2,2,4,4,6,2,4,3,2,6,2,2,4,7,3,3,7,6,1,4,2,6,5,5,2,2,1,6,4,6,6,7
1,11,2,28.5,28.5,2,6,85,2,1,1,4,4,1,0,1,2,6,2,6,7,7,6,6,2,6,7,2,5,2,5,5,6,7,5,3,1,6,2,1,5,3,5,3,1,4,6,5,6,7,4,1,5,1,5,1,5,5,5,6,7,5,7,5,3,5,6
32,3,1,35,35,1,9,54,1,1,1,3,3,1,0,1,2,1,7,7,7,1,7,1,1,7,1,7,7,1,7,1,1,7,1,1,7,1,1,4,1,1,1,1,7,1,1,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,7,7
6,10,2,10,10,1,8,82,2,1,1,4,4,1,2,3,2,3,6,6,5,4,6,3,3,6,2,2,7,7,5,3,3,7,4,2,5,5,5,1,2,5,2,7,6,7,2,7,7,3,1,6,7,5,3,2,3,6,4,2,1,2,7,2,3,4,5
1,6,1,-1,-1,1,5,80,1,2,2,5,3,1,2,3,2,6,5,5,7,6,2,2,5,5,6,6,5,5,5,6,6,5,4,5,5,4,2,5,6,5,6,1,7,6,5,5,5,6,6,6,5,6,5,5,6,5,5,5,6,5,4,5,6,7,6
0,6,1,37.5,37.5,1,4,75,1,1,1,4,5,1,0,5,4,6,5,7,6,4,2,6,6,7,5,5,3,4,7,5,4,2,4,3,3,5,4,3,3,3,4,6,4,3,5,5,4,4,4,6,7,6,6,4,4,5,4,4,4,4,3,4,3,6,4
0,2,2,-1,-1,2,3,86,1,1,1,4,4,2,2,2,2,3,6,1,6,5,5,4,6,4,4,4,7,1,4,1,3,6,7,1,5,2,1,5,4,4,2,4,4,6,4,4,5,6,2,5,6,3,5,2,4,4,5,3,4,4,5,3,6,5,1
1,6,1,60,-1,1,6,80,1,2,2,4,4,1,0,3,2,2,6,4,1,1,7,1,7,6,6,3,7,6,7,1,1,7,6,1,7,6,7,4,1,1,1,1,1,7,4,1,7,1,6,7,7,1,1,1,1,7,1,1,1,1,6,1,6,7,7
4,0,1,50,-1,1,2,80,2,1,1,5,4,1,0,5,3,7,4,3,1,4,1,7,7,4,4,4,4,2,4,5,3,4,7,1,7,2,2,6,2,3,6,2,3,6,1,7,6,1,2,6,4,4,4,4,4,5,5,2,1,4,4,4,6,6,6
0,5,1,40,-1,2,7,83,1,1,1,4,4,1,2,4,2,4,1,1,4,3,2,5,5,2,3,4,2,2,3,5,5,2,6,6,3,5,3,4,6,3,6,2,2,2,6,6,6,6,6,6,6,6,6,6,5,6,6,5,5,6,2,6,6,5,2
2,0,1,35,40,1,5,63,2,2,2,4,3,1,5,3,2,7,4,3,2,4,2,4,4,3,4,6,2,3,1,4,5,3,5,3,6,5,3,2,5,4,5,4,2,4,5,5,5,3,1,4,5,7,7,5,3,5,5,4,3,5,2,3,6,7,5
14,6,1,40,98,2,6,66,2,2,1,4,3,1,3,6,4,2,6,7,1,1,1,1,3,1,1,2,5,4,7,7,1,7,3,2,7,4,2,3,1,4,4,5,7,7,1,1,7,1,7,5,7,7,7,7,5,7,6,1,1,6,7,2,4,7,1
4,11,1,40,-1,1,1,68,2,2,2,5,3,1,0,3,1,4,1,2,6,4,2,7,4,2,4,4,4,2,5,4,4,3,4,3,4,3,3,5,4,3,3,3,2,4,3,4,4,3,4,4,4,5,5,4,3,4,4,5,4,4,3,4,4,5,6
4,0,1,37,37,2,10,69,1,2,2,5,4,1,1,2,2,4,6,1,4,6,1,7,5,1,6,5,3,1,6,4,2,2,4,1,4,4,3,4,5,3,6,3,1,2,6,6,7,5,2,6,6,6,6,4,7,5,5,2,4,5,1,5,4,6,1
0,1,1,35,40,1,5,73,2,1,1,4,3,1,15,4,2,6,1,5,5,6,2,4,7,7,7,6,1,2,2,1,6,2,6,2,5,5,4,3,4,2,4,2,1,3,7,1,5,4,2,5,5,6,6,1,6,6,6,7,6,5,2,4,5,5,3
0,1,1,50,60,2,7,74,2,1,1,5,3,1,8,2,2,7,3,4,6,7,6,6,5,2,6,4,3,2,5,4,6,6,5,2,2,5,4,5,6,7,5,3,3,7,7,3,5,6,3,4,4,2,3,4,1,5,5,3,6,6,5,6,6,6,2
0,3,1,36,55,2,9,73,2,1,1,4,1,1,12,3,2,5,5,3,5,7,1,5,4,1,7,2,1,1,3,3,7,1,4,4,2,1,6,2,5,3,3,5,5,1,4,5,2,3,3,2,5,5,5,6,2,3,5,5,6,1,5,5,5,7,3
0,9,1,36,40,1,10,75,2,1,1,3,3,1,12,3,2,6,4,1,5,5,1,5,5,1,5,5,3,1,7,5,5,1,1,1,4,1,5,1,5,4,5,7,1,5,1,5,5,4,1,4,4,1,1,4,1,3,5,1,4,5,1,4,2,7,6
2,10,2,33,55,2,3,76,2,1,1,5,2,1,0,1,2,4,1,6,5,6,5,6,5,4,4,3,3,3,2,4,5,5,3,1,5,5,4,2,5,5,6,6,5,6,5,7,5,5,6,5,6,2,2,5,1,5,4,1,5,5,5,3,6,5,5
1,1,1,33,55,1,8,78,2,1,1,5,1,1,4,2,2,4,5,3,7,7,5,6,6,6,7,7,3,5,2,5,4,5,6,3,2,4,2,3,6,5,5,3,4,6,3,7,6,6,5,6,4,4,5,6,1,3,5,1,7,5,2,4,5,7,2
0,7,1,35,50,1,8,74,2,2,1,4,3,1,20,2,2,5,2,3,2,6,5,5,4,3,6,6,4,2,5,3,4,5,3,2,5,4,3,3,3,3,4,5,3,6,3,3,5,2,3,3,5,4,5,3,4,6,4,3,2,5,5,3,5,6,2
3,9,1,40,50,2,1,53,2,1,1,2,3,1,14,4,2,6,4,6,1,2,1,1,6,6,6,2,6,6,7,7,7,7,4,1,6,6,1,3,1,6,7,1,7,7,1,1,6,1,7,7,4,7,7,7,4,7,6,5,1,6,1,3,7,6,1
9,0,1,35,55,2,5,74,2,2,1,4,2,1,5,1,2,3,1,1,3,5,4,7,5,3,4,7,1,1,4,4,6,5,5,2,5,7,4,5,2,2,2,5,1,4,1,1,7,2,2,5,4,7,7,5,4,6,4,6,1,5,1,1,6,7,7
6,6,1,36,50,2,10,75,2,1,1,4,1,1,5,3,2,2,2,4,1,1,4,7,7,7,1,3,5,4,6,3,1,6,6,1,3,6,5,2,1,1,3,7,6,7,5,1,6,1,6,6,1,7,6,6,4,5,5,2,1,4,7,2,2,6,7
15,3,1,40,48,1,6,63,2,2,2,4,4,1,0,4,2,3,4,4,6,5,4,3,6,3,1,5,4,3,2,2,2,3,5,2,4,6,1,3,6,4,5,1,7,2,5,5,7,7,3,6,5,6,6,4,5,4,4,5,6,3,4,5,7,7,6
7,0,1,40,40,1,12,78,2,1,2,4,2,1,0,2,1,3,5,5,4,6,2,7,6,6,4,5,3,6,5,5,6,2,6,5,3,6,6,7,6,5,5,1,4,2,5,7,5,5,5,3,5,6,4,6,7,5,6,5,4,7,3,5,6,6,3
0,2,1,40,46,1,5,82,1,1,1,4,4,1,2,3,2,3,6,7,4,1,2,5,6,5,1,3,4,2,3,4,3,2,4,4,5,2,4,3,3,4,2,4,2,7,1,3,1,1,1,2,1,2,3,3,3,2,3,3,2,2,2,3,1,3,4
5,0,1,40,45,2,12,78,2,1,1,4,3,1,0,2,2,4,1,4,4,6,1,3,7,6,6,3,3,4,6,3,3,2,5,1,5,1,1,1,4,3,1,7,5,3,5,6,6,3,5,6,6,5,4,6,6,5,4,6,4,6,6,3,6,6,6
0,6,2,18,18,1,4,82,1,1,1,4,3,1,0,3,2,2,3,2,3,2,3,6,4,2,2,5,6,4,3,2,6,5,5,4,2,3,4,3,4,3,2,6,4,7,3,3,5,3,6,6,5,5,2,4,2,7,5,2,2,1,6,1,2,7,5
0,8,1,40,50,2,5,83,1,1,1,4,3,1,0,5,2,4,2,6,6,6,5,7,3,3,6,5,5,2,2,2,3,6,6,1,1,3,5,3,2,1,7,7,1,6,3,5,4,6,3,5,3,7,3,2,2,5,5,5,5,3,6,5,5,5,7
3,0,1,45,50,2,9,82,1,1,1,4,3,1,0,3,1,4,4,3,4,3,5,6,5,2,3,5,1,4,6,5,6,6,6,5,6,4,2,3,4,4,2,3,4,6,3,6,6,6,4,6,6,4,2,3,2,4,6,5,6,4,6,4,2,7,6
1,2,1,35,35,2,1,83,1,1,1,5,3,1,0,2,2,5,2,2,6,6,3,6,4,4,6,5,1,4,2,5,4,4,4,4,3,3,3,4,5,4,6,3,3,2,6,5,5,5,4,5,4,5,5,4,5,5,5,4,3,5,3,4,5,5,5
0,9,1,40,40,2,4,83,1,1,1,4,5,1,1,2,2,2,4,2,1,7,1,3,6,2,7,6,1,4,6,2,6,2,7,2,7,2,3,3,4,7,7,6,6,1,2,7,6,1,1,6,3,2,2,1,4,6,2,2,1,4,1,7,5,6,7
0,8,1,35,40,2,7,83,1,1,1,4,1,1,0,2,1,4,5,1,2,3,1,7,4,1,3,6,5,3,2,3,3,3,6,4,1,6,3,5,3,4,5,4,3,5,5,3,5,5,2,6,3,5,5,4,3,6,5,6,3,4,4,5,3,7,6
4,2,1,40,40,1,9,77,1,1,1,4,5,2,0,4,2,7,1,7,7,7,1,5,5,7,7,1,1,7,7,4,5,1,5,1,1,3,3,2,5,7,2,1,2,5,7,7,7,3,1,6,7,1,7,5,4,4,5,7,4,5,1,4,7,7,6
0,8,1,35,35,2,10,88,1,1,1,2,2,1,2,1,2,3,2,6,6,2,2,6,2,6,2,2,7,4,7,2,2,2,2,1,6,5,3,3,4,4,2,7,2,7,3,6,4,2,4,5,5,2,2,5,3,5,3,2,2,3,5,3,6,5,2
4,5,1,40,40,1,6,57,2,1,1,3,2,1,28,3,2,5,2,7,6,6,1,5,5,7,6,6,2,2,7,7,7,5,6,2,6,7,1,5,6,7,7,2,3,6,6,3,7,5,6,6,6,6,5,5,5,6,5,5,4,6,4,4,6,5,2
5,0,1,35,35,2,1,84,2,2,1,2,2,1,5,3,2,5,5,4,6,5,6,5,5,4,4,6,4,4,5,4,4,2,4,1,3,6,5,4,4,6,6,7,4,2,4,4,4,3,1,4,4,6,6,3,5,5,5,1,3,3,1,3,5,6,5
4,0,1,35,35,2,6,83,1,1,1,2,4,1,10,4,2,5,5,5,5,3,1,1,5,5,3,1,1,5,5,1,3,1,5,1,1,5,1,7,5,3,5,1,5,1,5,5,5,5,1,5,5,5,5,1,5,5,5,3,5,1,1,5,5,7,3
1,0,1,35,35,2,6,74,1,1,1,2,3,2,5,4,2,3,1,1,3,2,6,3,2,6,4,5,6,2,7,3,3,4,1,1,6,3,6,5,4,3,5,6,2,4,2,6,5,2,3,4,7,7,5,6,3,6,6,2,3,3,7,3,4,3,6
1,0,1,35,35,2,7,66,2,2,1,3,4,2,6,5,2,5,5,6,7,7,1,4,7,7,7,4,1,4,5,7,7,1,6,4,4,7,7,4,4,7,7,1,5,2,7,4,6,4,7,7,2,6,6,7,6,6,5,5,7,7,2,4,7,7,6
2,10,1,35,35,1,9,82,1,1,1,3,2,1,20,5,4,6,3,2,2,3,1,7,4,5,3,6,5,3,7,5,2,6,3,1,6,2,4,6,3,6,6,5,7,7,1,6,7,3,6,6,5,1,3,4,7,7,3,2,1,3,5,5,3,7,2
5,8,2,25,25,2,12,55,2,1,1,2,2,1,24,3,2,5,2,6,6,6,2,2,5,3,6,6,3,3,6,4,6,2,6,1,5,6,4,4,2,4,6,3,6,3,4,6,7,2,3,5,6,5,5,4,5,5,5,5,5,5,1,5,5,6,6
2,6,1,40,40,1,7,79,1,1,1,4,1,2,7,1,4,6,1,1,6,6,1,6,5,1,5,4,1,1,5,5,5,1,6,6,2,4,3,5,6,5,6,2,2,6,7,6,5,6,4,5,5,5,5,4,6,5,5,6,6,6,1,5,6,6,5
4,5,1,40,40,1,6,80,1,1,1,4,2,2,0,2,2,4,5,5,5,5,4,4,5,5,4,4,3,3,5,4,5,4,4,4,5,4,4,4,5,5,5,4,3,6,5,5,4,5,4,4,4,5,5,4,5,4,5,6,5,6,3,4,6,5,6
5,3,1,40,40,1,3,78,1,1,2,4,3,2,0,1,4,6,4,3,5,5,2,5,5,5,6,5,3,3,5,4,6,3,6,6,5,4,5,5,5,5,5,3,2,5,5,5,5,5,4,5,5,5,5,4,5,5,6,6,5,6,2,4,5,6,5
2,7,1,40,40,1,2,84,1,1,1,4,2,2,0,2,4,6,4,4,5,5,5,4,4,3,5,5,4,4,5,4,5,6,5,6,3,4,4,3,5,3,3,5,3,6,4,4,4,5,4,4,4,5,5,3,4,4,4,5,4,4,5,4,5,4,7
