Country,Reaction,Days,Subject,Age,Caff
Luxembourg,539.7531143157913,6,rswj331,63,0
Luxembourg,549.2708406444683,7,rswj331,63,0
Luxembourg,640.5012024509043,8,rswj331,63,0
Luxembourg,698.768371786969,9,rswj331,63,0
Luxembourg,312.4807780692866,0,rswj332,48,1
Luxembourg,317.3674089234155,1,rswj332,48,1
Luxembourg,388.41221612053545,2,rswj332,48,1
Luxembourg,432.30952850908875,3,rswj332,48,1
Luxembourg,491.3954949613991,4,rswj332,48,1
Luxembourg,503.3051815996725,5,rswj332,48,1
Luxembourg,562.3590054179449,6,rswj332,48,1
Luxembourg,601.3865263654814,7,rswj332,48,1
Luxembourg,640.3983607079903,8,rswj332,48,1
Luxembourg,687.3846150854137,9,rswj332,48,1
Luxembourg,331.0286106270082,0,rswj333,43,1
Luxembourg,342.4012240261512,1,rswj333,43,1
Luxembourg,308.6058214738425,2,rswj333,43,1
Luxembourg,366.9171011371685,3,rswj333,43,1
Luxembourg,431.42582159190187,4,rswj333,43,1
Luxembourg,387.6945684850494,5,rswj333,43,1
Luxembourg,427.4413157559711,6,rswj333,43,1
Luxembourg,482.91734796312636,7,rswj333,43,1
Luxembourg,531.5117195008893,8,rswj333,43,1
Luxembourg,543.2631570953766,9,rswj333,43,1
Luxembourg,296.9725896201481,0,rswj334,29,0
Luxembourg,268.09195155445883,1,rswj334,29,0
Luxembourg,305.2755451740413,2,rswj334,29,0
Luxembourg,350.7025556813194,3,rswj334,29,0
Luxembourg,375.00745002868416,4,rswj334,29,0
Luxembourg,426.5881164236577,5,rswj334,29,0
Luxembourg,526.432618797801,6,rswj334,29,0
Luxembourg,501.1800579796892,7,rswj334,29,0
Luxembourg,549.8828750204648,8,rswj334,29,0
Luxembourg,535.0971657398884,9,rswj334,29,0
Luxembourg,342.1292697592095,0,rswj335,37,0
Luxembourg,342.1852504808865,1,rswj335,37,0
Luxembourg,356.35471394337173,2,rswj335,37,0
Luxembourg,436.51230784021305,3,rswj335,37,0
Luxembourg,416.9842770351902,4,rswj335,37,0
Luxembourg,480.64300664864226,5,rswj335,37,0
Luxembourg,482.7331109912659,6,rswj335,37,0
Luxembourg,504.468978082833,7,rswj335,37,0
Luxembourg,546.7112510503592,8,rswj335,37,0
Luxembourg,579.828612687345,9,rswj335,37,0
Luxembourg,275.42483085474225,0,rswj337,47,0
Luxembourg,287.7106136112388,1,rswj337,47,0
Luxembourg,358.83450442927375,2,rswj337,47,0
Luxembourg,401.2812156353212,3,rswj337,47,0
Luxembourg,422.29523859077204,4,rswj337,47,0
Luxembourg,428.6152669044454,5,rswj337,47,0
Luxembourg,438.73526953693295,6,rswj337,47,0
Luxembourg,497.1455995285215,7,rswj337,47,0
Luxembourg,589.5581169876691,8,rswj337,47,0
Luxembourg,588.7846338634542,9,rswj337,47,0
Luxembourg,259.07324912237425,0,rswj349,5,1
Luxembourg,290.06541745287274,1,rswj349,5,1
Luxembourg,346.8852803253533,2,rswj349,5,1
Luxembourg,331.15670529219693,3,rswj349,5,1
Luxembourg,308.8695425611976,4,rswj349,5,1
Luxembourg,393.15981076348936,5,rswj349,5,1
Luxembourg,380.14149851056936,6,rswj349,5,1
Luxembourg,508.5059048807147,7,rswj349,5,1
Luxembourg,445.41505485520327,8,rswj349,5,1
Luxembourg,578.0190223711875,9,rswj349,5,1
Luxembourg,239.48153612629255,0,rswj350,28,1
Luxembourg,228.6081586227542,1,rswj350,28,1
Luxembourg,262.45257928197736,2,rswj350,28,1
Luxembourg,357.21583726238697,3,rswj350,28,1
Luxembourg,400.65495221613025,4,rswj350,28,1
Luxembourg,385.84997602978,5,rswj350,28,1
Luxembourg,409.25643204610503,6,rswj350,28,1
Luxembourg,516.7628355243799,7,rswj350,28,1
Luxembourg,495.8355401907536,8,rswj350,28,1
Luxembourg,510.6485972613666,9,rswj350,28,1
Luxembourg,273.8895512162074,0,rswj351,52,1
Luxembourg,374.07319604367353,1,rswj351,52,1
Luxembourg,369.43836246444863,2,rswj351,52,1
Luxembourg,422.56019357467267,3,rswj351,52,1
Luxembourg,415.8283408124967,4,rswj351,52,1
Luxembourg,509.93536453498297,5,rswj351,52,1
Luxembourg,485.76098313596856,6,rswj351,52,1
Luxembourg,529.5128167065726,7,rswj351,52,1
Luxembourg,584.1485111598316,8,rswj351,52,1
Luxembourg,595.2193102767312,9,rswj351,52,1
Luxembourg,288.40743700130423,0,rswj352,35,1
Luxembourg,280.63769057207355,1,rswj352,35,1
Luxembourg,346.4456631447609,2,rswj352,35,1
Luxembourg,403.93241996536426,3,rswj352,35,1
Luxembourg,451.6367900459806,4,rswj352,35,1
Luxembourg,459.98121769507316,5,rswj352,35,1
Luxembourg,603.1189285327392,6,rswj352,35,1
Luxembourg,579.2932670665009,7,rswj352,35,1
Luxembourg,572.9268988673389,8,rswj352,35,1
Luxembourg,602.1720379143261,9,rswj352,35,1
Luxembourg,291.64027176102337,0,rswj369,49,1
Luxembourg,311.59978254687104,1,rswj369,49,1
Luxembourg,350.97920789406925,2,rswj369,49,1
Luxembourg,317.7083568220016,3,rswj369,49,1
Luxembourg,428.0975689920366,4,rswj369,49,1
Luxembourg,420.22854604707214,5,rswj369,49,1
Luxembourg,480.96173959832265,6,rswj369,49,1
Luxembourg,495.703695967816,7,rswj369,49,1
Luxembourg,508.7675800040938,8,rswj369,49,1
Luxembourg,565.8091031450992,9,rswj369,49,1
Luxembourg,234.3559691589255,0,rswj370,47,1
Luxembourg,294.10064527712683,1,rswj370,47,1
Luxembourg,331.4640882019621,2,rswj370,47,1
Luxembourg,394.600604995249,3,rswj370,47,1
Luxembourg,343.122023746615,4,rswj370,47,1
Luxembourg,399.5508132119852,5,rswj370,47,1
Luxembourg,469.17232993654045,6,rswj370,47,1
Luxembourg,465.0309277064719,7,rswj370,47,1
Luxembourg,483.86221440625775,8,rswj370,47,1
Luxembourg,504.85706909338205,9,rswj370,47,1
Luxembourg,314.4359530760139,0,rswj371,50,1
Luxembourg,378.5397477460408,1,rswj371,50,1
Luxembourg,409.469856101267,2,rswj371,50,1
Luxembourg,434.6360370927032,3,rswj371,50,1
Luxembourg,453.07966659410914,4,rswj371,50,1
Luxembourg,533.8435793924369,5,rswj371,50,1
Luxembourg,599.1038625932894,6,rswj371,50,1
Luxembourg,553.427198300576,7,rswj371,50,1
Luxembourg,623.2918744775466,8,rswj371,50,1
Luxembourg,687.2849705155527,9,rswj371,50,1
Luxembourg,243.3183461015711,0,rswj372,30,0
Luxembourg,266.14411126046707,1,rswj372,30,0
Luxembourg,284.7720009290764,2,rswj372,30,0
Luxembourg,357.21594058171337,3,rswj372,30,0
Luxembourg,403.36618430404445,4,rswj372,30,0
Luxembourg,469.49076791315224,5,rswj372,30,0
Luxembourg,455.6245680968601,6,rswj372,30,0
Luxembourg,498.35037280872314,7,rswj372,30,0
Luxembourg,522.864500762278,8,rswj372,30,0
Luxembourg,555.2911604984536,9,rswj372,30,0
