col,p_h,sulphates,volatile_acidity,residual_sugar,citric_acid,alcohol,quality
white,3.35,0.49,0.18,9.6,0.32,9.4,6
white,3.11,0.42,0.25,1.4,0.18,9.5,5
white,3.1,0.38,0.22,1.1,0.26,11.7,6
white,3.09,0.37,0.18,1,0.29,11.7,6
white,3.16,0.52,0.26,8.2,0.19,9.7,5
white,3.24,0.52,0.25,11.3,0.42,9.5,6
white,3.25,0.53,0.24,7.3,0.23,9.1,5
white,3.23,0.67,0.28,2.3,0.27,10.3,6
white,3.16,0.52,0.26,8.2,0.19,9.7,5
white,3.21,0.55,0.24,2.1,0.38,9.9,5
white,3.22,0.56,0.27,2,0.33,9.9,5
white,3.26,0.6,0.39,10,0.34,10.2,5
white,3,0.37,0.24,15.75,0.33,12.1,6
white,3.15,0.64,0.23,3.9,0.24,11.3,7
white,3.19,0.49,0.26,2,0.3,11.4,5
white,3.17,0.64,0.32,1.5,0.35,12.2,6
white,3.18,0.5,0.24,1.6,0.26,9.9,7
white,3.63,0.78,0.21,1.4,0.33,10.3,6
white,3.17,0.64,0.32,1.5,0.35,12.2,6
white,3.52,0.65,0.17,1.4,0.29,10.4,6
white,3.19,0.49,0.26,2,0.3,11.4,5
white,3.13,0.4,0.28,13.8,0.34,9.9,6
white,3.32,0.62,0.3,1.3,0.37,10,5
white,3.21,0.38,0.25,3.8,0.38,11.5,6
white,3.44,0.6,0.28,6.9,0.29,10.5,6
white,3.28,0.36,0.24,2.2,0.36,12.5,7
white,2.98,0.44,0.22,1.6,0.32,10.5,6
white,3.13,0.4,0.28,13.8,0.34,9.9,6
white,3.06,0.47,0.45,10.8,0.28,11.4,7
white,3.42,0.42,0.23,12.8,0.33,9.8,6
white,3.06,0.47,0.45,10.8,0.28,11.4,7
white,3.03,0.44,0.23,15.3,0.26,9.2,4
white,3.08,0.46,0.28,12.1,0.58,8.9,5
white,3.07,0.46,0.27,12,0.61,8.9,5
white,2.92,0.59,0.2,11.6,0.36,9.5,7
white,3.21,0.36,0.25,9.2,0.35,11.5,6
white,2.92,0.59,0.2,11.6,0.36,9.5,7
white,3.21,0.36,0.25,9.2,0.35,11.5,6
white,2.96,0.45,0.2,2.8,0.31,9.5,6
white,3.35,0.51,0.39,1.6,0.35,9.7,5
white,3.17,0.79,0.23,6.1,0.38,9.7,5
white,3.32,0.46,0.44,8.5,0.42,9.5,6
white,3.16,0.5,0.28,7.8,0.19,9.4,5
white,3.13,0.45,0.34,14.9,0.2,9,4
white,3.6,0.44,0.15,6.2,0.29,10.6,6
white,3.32,0.46,0.44,8.5,0.42,9.5,6
white,3.16,0.49,0.29,8.2,0.18,9.1,5
white,3.16,0.5,0.28,7.8,0.19,9.4,5
white,3.05,0.54,0.23,10.6,0.45,8.8,5
white,3.54,0.74,0.23,11.2,0.42,10.4,5
white,3.13,0.51,0.36,11.6,0.14,8.9,5
white,3.16,0.38,0.31,7.1,0.24,10.6,7
white,3.13,0.45,0.34,14.9,0.2,9,4
white,3.6,0.44,0.15,6.2,0.29,10.6,6
white,3.28,0.45,0.2,1.7,0.29,10.6,6
white,3.23,0.47,0.27,7.7,0.18,9,5
white,3.08,0.61,0.34,17.3,0.54,8.8,6
white,3.54,0.6,0.18,1.4,0.29,10.5,7
white,3.16,0.52,0.29,7.7,0.2,9.5,5
white,3.23,0.47,0.27,7.7,0.18,9,5
white,3.14,0.43,0.26,3.4,0.19,10.4,6
white,3.38,0.46,0.21,1.6,0.21,10,6
white,2.97,0.68,0.14,1.4,0.35,10.4,5
white,3.11,0.53,0.39,1.4,0.54,9,6
white,3.24,0.45,0.48,10.4,0.28,9.3,5
white,3.11,0.53,0.39,1.4,0.54,9,6
white,3.24,0.45,0.48,10.4,0.28,9.3,5
white,3.18,0.45,0.36,4.1,0.31,9,6
white,3.06,0.44,0.25,2.8,0.31,11.5,6
white,3.11,0.48,0.3,15.7,0.21,9,5
white,3.52,0.77,0.19,10.9,0.43,10.4,6
white,3.11,0.48,0.3,15.7,0.21,9,5
white,3.08,0.43,0.42,6.5,0.32,10.6,5
white,3.52,0.77,0.19,10.9,0.43,10.4,6
white,3.47,0.4,0.2,5.9,0.3,8.5,6
white,3.07,0.67,0.19,17.3,0.56,9.3,6
white,3.53,0.66,0.19,1.4,0.25,10.5,7
white,3.39,0.46,0.25,13.5,0.26,9.9,6
white,3.4,0.42,0.25,8.5,0.28,10.4,6
white,3.35,0.47,0.46,6.2,0.32,10.1,5
white,3.53,0.66,0.19,1.4,0.25,10.5,7
white,3.04,0.49,0.29,14.95,0.26,9.2,4
white,3.17,0.44,0.31,7.7,0.18,9.4,6
white,3.53,0.39,0.14,1.3,0.3,10.6,6
white,3.17,0.44,0.31,7.7,0.18,9.4,6
white,3.08,0.56,0.4,1.3,0.52,8.7,5
white,3.61,0.54,0.16,1.3,0.25,10.2,6
white,3.61,0.55,0.16,1.3,0.22,10.3,6
white,3.06,0.68,0.33,15.6,0.26,9.5,5
white,3.06,0.68,0.33,15.6,0.26,9.5,5
white,3.06,0.68,0.33,15.6,0.26,9.5,5
white,3.06,0.68,0.33,15.6,0.26,9.5,5
white,3.17,0.49,0.41,4.9,0.24,9.4,5
white,3.17,0.49,0.43,5,0.23,9.4,5
white,3.06,0.68,0.33,15.6,0.26,9.5,5
white,3.16,0.58,0.4,6.5,0.28,12.6,7
white,3.52,0.64,0.18,1.4,0.24,10.5,7
white,3.1,0.56,0.17,2.7,0.28,10.8,6
white,3.18,0.46,0.32,1.2,0.23,9.9,6
white,3.16,0.58,0.4,6.5,0.28,12.6,7
white,3.38,0.58,0.32,6.4,0.31,12.2,7
white,3.23,0.37,0.42,6.9,0.19,10,6
white,3.29,0.57,0.28,7.2,0.31,10.6,7
white,3.24,0.53,0.29,10.6,0.42,9.5,6
white,3.34,0.54,0.41,3.5,0.18,12.8,8
white,3.38,0.58,0.32,6.4,0.31,12.2,7
white,3.34,0.44,0.3,2.3,0.33,12.6,7
white,3.45,0.45,0.22,12.05,0.28,9.4,5
white,3.21,0.43,0.26,7,0.18,9,5
white,3.23,0.48,0.44,11.8,0.18,9.1,5
white,3.06,0.4,0.42,1.4,0.2,9.4,6
white,3.33,0.42,0.36,5,0.3,12.2,7
white,3.21,0.68,0.295,2.2,0.2,10,5
white,2.93,0.44,0.21,14.6,0.55,9.2,5
white,3.11,0.49,0.28,1.6,0.3,9.3,5
white,3.14,0.5,0.28,1.3,0.34,9.8,6
white,2.93,0.44,0.21,14.6,0.55,9.2,5
white,3.34,0.41,0.22,2.8,0.26,12,7
white,3.11,0.49,0.28,1.6,0.3,9.3,5
white,3.33,0.63,0.32,3.3,0.3,12.6,7
white,3.31,0.38,0.19,6.3,0.33,12.2,6
white,3.4,0.58,0.42,8.1,0.38,11,6
white,3.25,0.39,0.2,1.6,0.31,12,7
white,3.16,0.44,0.24,10.6,0.62,8.8,5
white,3.17,0.46,0.26,11.8,0.59,8.9,4
white,3.59,0.48,0.4,1.7,0.32,12.7,7
white,3.1,0.67,0.2,8.1,0.3,11.8,6
white,3.79,0.55,0.445,1.4,0,10.2,5
white,3.24,0.61,0.41,1.3,0.04,9.9,6
white,3.35,0.66,0.2,1.8,0.34,11.1,6
white,3.22,0.48,0.3,7.2,0.21,9.4,5
white,3.13,0.36,0.35,1.1,0.17,9.7,6
white,3.11,0.29,0.35,11.95,0.55,9.7,5
white,3.13,0.36,0.35,1.1,0.17,9.7,6
white,3.11,0.29,0.35,11.95,0.55,9.7,5
white,3.19,0.53,0.3,2.2,0.4,9.8,5
white,3.25,0.59,0.38,12.7,0.29,9.3,6
white,2.95,0.42,0.3,1.4,0.32,10.5,5
white,3.47,0.59,0.4,10.6,0.32,9.3,6
white,3.45,0.6,0.37,1.9,0.28,12.6,8
white,3.44,0.43,0.23,17.8,0.35,8.9,5
white,3.18,0.51,0.27,10.2,0.34,10.3,5
white,3.29,0.67,0.26,4.8,0.22,10.6,5
white,3.15,0.57,0.28,9.8,0.35,9,4
white,3.48,0.62,0.34,8.4,0.3,9.7,5
white,3.22,0.55,0.23,7.2,0.26,9.5,6
white,3.49,0.59,0.29,4.8,0.29,10.3,6
white,3.48,0.62,0.34,8.4,0.3,9.7,5
white,3.21,0.59,0.4,4.5,0.27,12.3,8
white,3.4,0.52,0.17,1.4,0.27,10.5,5
white,3.22,0.55,0.23,7.2,0.26,9.5,6
white,3.11,0.49,0.24,11,0.26,10,6
white,3.08,0.44,0.28,11.1,0.63,8.8,4
white,3,0.54,0.23,2.6,0.29,10.9,6
white,2.95,0.77,0.26,2,0.31,12.2,6
white,3.06,0.62,0.46,10.1,0.4,9.5,5
white,3.47,0.59,0.31,13.3,0.22,10,5
white,3.11,0.57,0.25,11.4,0.34,9.6,6
white,3.13,0.46,0.28,1.3,0.16,8.7,6
white,3.39,0.48,0.18,1.4,0.26,10.7,7
white,3.43,0.48,0.21,1.4,0.28,11.1,6
white,3.25,0.45,0.48,7,0.33,12.5,7
white,3.3,0.5,0.34,2,0.32,10.4,6
white,3.2,0.37,0.21,1.2,0.37,11.5,5
white,3.05,0.66,0.32,12.9,0.27,9.4,5
white,3.03,0.36,0.495,5,0.27,9.3,5
white,3.17,0.49,0.25,10.1,0.34,10.1,6
white,3.28,0.58,0.25,3.75,0.46,9.7,5
white,3.49,0.5,0.18,1.7,0.29,10.5,6
white,3.42,0.42,0.24,12.6,0.26,9.7,5
white,3.59,0.51,0.32,1.3,0.24,9.2,5
white,3.19,0.44,0.32,1.6,0.35,9.8,5
white,3.12,0.52,0.33,7.6,0.44,9,5
white,3.15,0.49,0.3,8.1,0.3,9.1,6
white,3.25,0.37,0.34,14.9,0.3,10.4,6
white,3.68,0.46,0.16,6,0.29,10.7,6
white,3.59,0.49,0.1,6,0.24,10.5,7
white,3.21,0.43,0.45,7.2,0.73,9.2,5
white,3.28,0.4,0.33,3,0.18,11.5,4
white,3.05,0.54,0.48,1.2,0.37,10.4,3
white,3.3,0.41,0.2,2,0.3,12,6
white,3.38,0.43,0.32,4.9,0.29,12.2,6
white,3.3,0.41,0.2,2,0.3,12,6
white,3.29,0.46,0.22,8.9,0.29,9.8,6
white,3.1,0.51,0.23,16.45,0.56,9.3,5
white,3.49,0.63,0.27,2,0.19,9.6,4
white,3.49,0.64,0.27,1.9,0.19,9.5,4
white,3.5,0.59,0.23,5.1,0.42,10.2,6
white,3.24,0.46,0.15,4.4,0.28,10.4,8
white,3.28,0.53,0.26,5.8,0.29,11,6
white,3.24,0.46,0.15,4.4,0.28,10.4,8
white,3.05,0.41,0.2,12.9,0.68,8.7,5
white,3.29,0.54,0.3,1.3,0.29,9.9,4
white,3.29,0.54,0.3,1.3,0.3,9.9,4
white,3.06,0.45,0.21,1.2,0.35,11.3,4
white,3.38,0.51,0.46,2.7,0.26,12,8
white,3.43,0.5,0.28,1.7,0.26,10.7,8
white,3.13,0.7,0.24,8.2,0.29,10.1,6
white,3.25,0.49,0.17,1.5,0.34,9.6,7
white,3.25,0.49,0.17,1.5,0.34,9.6,6
white,3.29,0.49,0.695,12.9,0.55,8.7,5
white,3.54,0.59,0.27,3.9,0.29,10.3,5
white,2.98,0.66,0.3,17.75,0.25,9.1,5
white,3.17,0.41,0.19,4.9,0.27,11.8,6
white,3.15,0.49,0.36,1.6,0.39,11.9,6
white,3.66,0.57,0.16,1.4,0.24,10.3,6
white,3.09,0.66,0.19,2,0.42,10,4
white,3.1,0.53,0.16,2,0.49,10.2,4
white,3.12,0.56,0.26,8.2,0.28,10,6
white,2.96,0.98,0.33,2.1,0.36,12.7,6
white,3.04,0.67,0.16,1.8,0.46,9.6,5
white,3.16,0.49,0.23,8.5,0.18,9.5,5
white,3.17,0.52,0.44,4.45,0.26,12.7,6
white,3.34,0.54,0.31,5.8,0.27,11,6
white,3.1,0.5,0.705,13,0.1,9.1,5
white,3.35,0.64,0.21,2.7,0.28,10.2,4
white,3.38,0.58,0.16,7.3,0.26,10.1,6
white,3.05,0.5,0.27,19.1,0.25,9.2,6
white,3.47,0.66,0.38,8.8,0.17,9.4,4
white,3.35,0.64,0.21,2.7,0.28,10.2,4
white,3.53,0.71,0.38,7.4,0.18,9.2,4
white,2.98,0.5,0.24,2.3,0.3,10,5
white,3.38,0.58,0.16,6.85,0.26,10.1,6
white,3.15,0.46,0.815,11.4,0.09,9,5
white,3.16,0.42,0.41,0.9,0.16,9.5,5
white,3.39,0.53,0.36,19.35,0.41,9.1,5
white,3.05,0.46,0.4,7.9,0.32,13.3,7
white,3.26,0.55,0.26,11.75,0.43,9.5,5
white,3.56,0.72,0.44,7.7,0.18,9.2,5
white,3.36,0.68,0.24,3,0.29,10.1,6
white,3.56,0.72,0.44,7.7,0.18,9.2,5
white,3.36,0.68,0.24,3,0.29,10.1,6
white,3.27,0.48,0.22,1.5,0.26,11.2,6
white,3.14,0.55,0.34,7.5,0.28,9.8,6
white,3.27,0.48,0.22,1.5,0.26,11.2,6
white,3.14,0.55,0.34,7.5,0.28,9.8,6
white,3.22,0.46,0.28,8.3,0.17,9.4,5
white,3.23,0.42,0.29,7.05,0.14,9,5
white,3.21,0.47,0.27,8.4,0.17,9.4,5
white,3.11,0.5,0.35,13.9,0.2,8.9,6
white,3.02,0.56,0.28,17.5,0.27,9.1,6
white,3.17,0.5,0.35,5.6,0.35,9.8,4
white,3.17,0.43,0.43,9.4,0.28,9.4,5
white,3.13,0.5,0.26,4.8,0.28,10,6
white,3.17,0.43,0.43,9.4,0.28,9.4,5
white,3.48,0.75,0.27,9.7,0.37,9.9,6
white,3.14,0.47,0.46,6.3,0.26,10,5
white,3.17,1.06,0.2,1.6,0.28,11.5,6
white,3,0.45,0.285,14.6,0.32,9.2,5
white,3.15,0.6,0.32,2.5,0.33,10,5
white,3,0.45,0.285,14.6,0.32,9.2,5
white,3.15,0.61,0.34,2.6,0.34,10,5
white,3.15,0.6,0.32,2.5,0.33,10,5
white,3.43,0.64,0.27,8.2,0.26,9.8,6
white,3.36,0.62,0.26,1.5,0.27,10.5,6
white,3.45,0.63,0.27,2.3,0.26,10.6,6
white,3.28,0.52,0.56,10,0.15,9.4,5
white,3.28,0.52,0.56,10,0.15,9.4,5
white,3.38,0.54,0.19,1.6,0.27,11,7
white,3.53,0.56,0.2,1.6,0.26,10.8,6
white,3.3,0.67,0.29,16,0.3,9,5
white,3.07,0.58,0.32,10.4,0.33,9.6,6
white,3.19,0.54,0.33,7.4,0.36,10.6,6
white,3.19,0.54,0.33,7.4,0.36,10.6,6
white,3.07,0.58,0.32,10.4,0.33,9.6,6
white,3.08,0.52,0.33,16.05,0.24,9.2,5
white,3.08,0.52,0.33,16.05,0.24,9.2,5
white,2.89,0.49,0.26,2.6,0.33,9.5,5
white,2.89,0.48,0.25,2.5,0.33,9.5,5
white,3.47,0.58,0.26,10.8,0.26,10.3,7
white,3.08,0.46,0.26,1.2,0.15,8.8,5
white,2.98,0.44,0.28,12.1,0.78,8.7,5
white,2.98,0.44,0.27,11.95,0.79,8.7,5
white,3.2,0.62,0.28,1.7,0.32,10.2,6
white,3.25,0.51,0.16,0.8,0.34,10.1,6
white,3.21,0.41,0.34,1.4,0.1,9.5,5
white,3.1,0.51,0.25,1.3,0.34,9.5,5
white,3.54,0.5,0.35,6.3,0.4,11.6,7
white,3.13,0.4,0.24,10.3,0.23,10.7,6
white,3.11,0.54,0.29,15.55,0.21,10.1,6
white,3.32,0.44,0.27,1.5,0.31,11.1,7
white,3.22,0.53,0.56,1.5,0.09,9.8,5
white,3.08,0.49,0.29,1.4,0.49,9,6
white,3.32,0.44,0.27,1.5,0.31,11.1,7
white,3.19,0.48,0.27,7.9,0.37,9.5,6
white,3.37,0.49,0.24,13,0.3,9.4,6
white,3.24,0.61,0.32,1,0.3,10.2,5
white,3.1,0.5,0.37,4.85,0.37,9.8,6
white,3.19,0.48,0.26,7.1,0.37,9.5,6
white,3.19,0.48,0.27,7.9,0.37,9.5,6
white,3.17,0.49,0.3,7.5,0.16,9,5
white,3.1,0.55,0.28,7.6,0.32,10.1,6
white,3.02,0.45,0.24,10.3,0.32,8.8,5
white,2.97,0.51,0.27,1.7,0.27,11.9,6
white,2.97,0.51,0.27,1.7,0.27,11.9,6
white,3.19,0.44,0.28,19.95,0.24,9.3,6
white,3.33,0.76,0.39,7.7,0.49,10,6
white,3.21,0.43,0.2,5.3,0.24,9.5,5
white,3.19,0.44,0.28,19.95,0.24,9.3,6
white,3.16,0.5,0.31,12.7,0.23,9.7,4
white,3.16,0.5,0.31,12.7,0.23,9.7,4
white,3.19,0.48,0.18,1.5,0.22,10.2,5
white,3.11,0.4,0.23,11.3,0.25,10.8,5
white,3.27,0.48,0.21,18.1,0.36,8.8,5
white,3.27,0.48,0.21,18.1,0.36,8.8,5
white,3.32,0.49,0.26,7,0.31,11.4,6
white,3.27,0.48,0.21,18.1,0.36,8.8,5
white,3.14,0.52,0.31,6.4,0.4,9.8,5
white,3.17,0.47,0.34,1.4,0.36,9.4,4
white,3.17,0.47,0.34,1.4,0.36,9.4,4
white,3.21,0.43,0.3,3.1,0.28,9.4,6
white,3.2,0.63,0.4,14.1,0.41,9.4,6
white,3.22,0.48,0.32,7.7,0.34,9.7,6
white,3.35,0.47,0.34,5.2,0.31,12.3,7
white,3.33,0.43,0.26,11.6,0.25,9.8,6
white,3.12,0.68,0.27,10.4,0.57,9,5
white,3.26,0.46,0.28,7.5,0.45,9.2,6
white,3.19,0.6,0.3,11.2,0.49,9.4,6
white,3.28,0.48,0.175,0.8,0.29,9.9,6
white,3.07,0.52,0.34,1.4,0.36,9.8,5
white,3.36,0.49,0.34,4.7,0.3,12.3,7
white,3.02,0.52,0.12,3.1,0.3,11.9,7
white,3.27,0.64,0.32,4,0.29,10.2,6
white,3.14,0.56,0.51,11.3,0.29,9.5,6
white,3.02,0.52,0.12,3.1,0.3,11.9,7
white,3.24,0.5,0.24,8.1,0.55,9.2,5
white,3.18,0.49,0.41,14.8,0.23,9.7,5
white,3.36,0.6,0.18,1.4,0.33,11.5,7
white,3.17,0.38,0.17,8.1,0.24,10.4,8
white,3.22,0.41,0.2,3.5,0.38,11.6,5
white,3.18,0.49,0.41,14.8,0.23,9.7,5
white,3.17,0.38,0.17,8.1,0.24,10.4,8
white,3.36,0.6,0.18,1.4,0.33,11.5,7
white,3.27,0.51,0.16,1.5,0.35,10.2,6
white,3.38,0.5,0.16,1.5,0.37,9.8,6
white,3.24,0.47,0.42,12.8,0.13,9,5
white,3.38,0.59,0.3,1.6,0.12,10.5,6
white,3.16,0.38,0.54,7.1,0.27,9.4,4
white,3.16,0.38,0.54,7.1,0.27,9.4,4
white,3.21,0.34,0.22,11.2,0.3,10.8,5
white,3.17,0.46,0.23,1.7,0.3,10.7,7
white,3.08,0.5,0.26,6.7,0.34,10.6,6
white,3.15,0.42,0.23,17.3,0.25,9.2,6
white,3.28,0.44,0.28,8.6,0.14,9.5,6
white,3.28,0.44,0.28,8.6,0.14,9.5,6
white,3.41,0.5,0.27,1.5,0.18,10,5
white,3.13,0.47,0.29,12.1,0.34,10.6,5
white,3.08,0.5,0.26,6.7,0.34,10.6,6
white,3.13,0.48,0.27,10.7,0.34,10.6,5
white,3.15,0.42,0.23,17.3,0.25,9.2,6
white,3.24,0.48,0.32,1.8,0.3,11,6
white,3.25,0.53,0.22,1.4,0.24,11.2,6
white,3.32,0.54,0.5,7.5,0.38,9.6,5
white,3.21,0.48,0.33,4.8,0.14,9.4,5
white,3.2,0.53,0.26,7.1,0.42,9.5,6
white,3.09,0.62,0.2,16.9,0.47,9.3,5
white,3.21,0.48,0.33,4.8,0.14,9.4,5
white,3.2,0.53,0.26,7.1,0.42,9.5,6
white,3.07,0.46,0.36,11.3,0.52,9.4,5
white,3.13,0.72,0.13,1.1,0.42,11.2,7
white,3.14,0.73,0.15,1.2,0.44,11.2,7
white,3.13,0.72,0.13,1.1,0.42,11.2,7
white,3,0.53,0.23,12.9,0.64,8.8,5
white,3.14,0.73,0.15,1.2,0.44,11.2,7
white,3.13,0.72,0.13,1.1,0.42,11.2,7
white,3.2,0.42,0.255,1.2,0.65,9.4,5
white,3.06,0.42,0.32,2.3,0.26,11.1,6
white,3.08,0.46,0.28,10,0.22,9.6,5
white,3.06,0.42,0.32,2.3,0.26,11.1,6
white,3.2,0.42,0.255,1.2,0.65,9.4,5
white,2.95,0.45,0.41,1.4,0.16,10.6,6
white,3.13,0.45,0.37,14.9,0.16,8.9,5
white,3.15,0.46,0.21,1.8,0.24,12.3,7
white,3.34,0.46,0.24,1.8,0.28,11.4,5
white,3.16,0.49,0.28,7,0.36,9.6,6
white,3.33,0.59,0.24,8.6,0.24,10.3,6
white,3.34,0.46,0.24,1.8,0.28,11.4,5
white,3.23,0.36,0.16,1.1,0.32,12.1,6
white,3.46,0.45,0.14,1.3,0.28,9.9,5
white,3.15,0.49,0.34,4.9,0.36,9.7,5
white,3.18,0.52,0.26,1.9,0.24,10.5,5
white,3.04,0.44,0.17,10.4,0.42,8.9,6
white,3.18,0.5,0.27,10,0.4,9.4,5
white,3.18,0.5,0.25,8.6,0.36,9.6,5
white,3.4,0.56,0.3,1.7,0.27,12.6,7
white,3.1,0.37,0.28,1.7,0.56,9.2,6
white,3.2,0.5,0.3,18.95,0.26,10.4,5
white,3,0.52,0.18,12.8,0.3,9,7
white,3,0.52,0.18,12.8,0.3,9,7
white,3,0.52,0.18,12.8,0.3,9,7
white,3,0.52,0.18,12.8,0.3,9,7
white,3,0.52,0.18,12.8,0.3,9,7
white,3,0.52,0.18,12.8,0.3,9,7
white,3.22,0.43,0.14,0.7,0.25,9.2,6
white,3,0.52,0.18,12.8,0.3,9,7
white,3.2,0.48,0.615,1.4,0.1,9.7,4
white,3.34,0.42,0.13,13.3,0.28,10.1,6
white,3.46,0.64,0.34,8.5,0.3,11,7
white,3.2,0.55,0.32,1.5,0.29,10.8,5
white,3.22,0.38,0.21,11.7,0.29,10.8,5
white,3.48,0.88,0.5,5,0.13,13.5,7
white,3.24,0.39,0.52,1.2,0.34,10.6,5
white,3.23,0.64,0.28,2.1,0.31,9.8,5
white,3.18,0.7,0.22,1.4,0.34,11.7,6
white,3.23,0.64,0.28,2.1,0.31,9.8,5
white,3.34,0.6,0.32,16,0.27,9,6
white,3.18,0.74,0.11,1.1,0.42,11.3,7
white,3.31,0.61,0.26,15.3,0.32,9.4,5
white,3.18,0.7,0.22,1.4,0.34,11.7,6
white,3.31,0.63,0.3,2.8,0.29,11.3,7
white,3.31,0.63,0.3,2.8,0.29,11.3,7
white,3.2,0.36,0.2,0.9,0.3,12,6
white,3.48,0.49,0.2,2.5,0.36,10.6,6
white,3.13,0.46,0.26,8.1,0.33,10.8,6
white,3.12,0.46,0.25,8.2,0.32,10.8,6
white,3.2,0.36,0.2,0.9,0.3,12,6
white,3.18,0.67,0.27,11.1,0.46,9.4,5
white,3.19,0.5,0.3,7.8,0.39,9.4,5
white,3.31,0.63,0.3,2.8,0.29,11.3,7
white,3.07,0.4,0.36,10.1,0.52,9.4,5
white,3.39,0.47,0.21,3.2,0.37,12,5
white,3.28,0.72,0.18,14.2,0.41,10.3,7
white,3.28,0.72,0.18,14.2,0.41,10.3,7
white,3.28,0.72,0.18,14.2,0.41,10.3,7
white,3.22,0.38,0.26,2.9,0.21,11.3,7
white,3.1,0.47,0.35,6,0.35,9.4,6
white,3.14,0.38,0.28,20.4,0.28,8.7,5
white,3.07,0.4,0.36,10.1,0.52,9.4,5
white,3.22,0.38,0.26,2.9,0.21,11.3,7
white,3.28,0.72,0.18,14.2,0.41,10.3,7
white,3.39,0.47,0.21,3.2,0.37,12,5
white,3.34,0.42,0.19,0.95,0.21,8,5
white,3.44,0.51,0.24,1.7,0.26,10.4,7
white,3.37,0.41,0.17,1.7,0.23,10.7,7
white,3.47,0.46,0.24,9,0.24,10.2,6
white,3.56,0.43,0.6,1.3,0,10.9,5
white,3.3,0.36,0.445,1.4,0.26,10.5,6
white,3.26,0.39,0.28,2.4,0.28,11.7,7
white,3.13,0.45,0.44,16,0.2,8.6,5
white,3.2,0.44,0.24,11.4,0.27,9,5
white,2.96,0.88,0.31,14.35,0.73,8.7,5
white,3.1,0.47,0.32,2.1,0.26,12.8,6
white,3.2,0.44,0.24,11.4,0.27,9,5
white,2.96,0.88,0.31,14.35,0.73,8.7,5
white,3.28,0.53,0.13,1.1,0.38,11.8,6
white,3.05,0.55,0.14,1.1,0.37,11.6,6
white,3.14,0.61,0.2,1.2,0.37,11.8,6
white,3.24,0.37,0.15,15.8,0.35,10.6,5
white,3.17,0.8,0.23,5.2,0.4,9.7,5
white,3.22,0.47,0.33,5.2,0.22,10.3,5
white,3.15,0.44,0.17,9.6,0.24,10.2,6
white,3.33,0.44,0.12,5.2,0.3,10.1,7
white,3.7,0.68,0.18,1.2,0.36,10.9,7
white,3.24,0.51,0.15,0.8,0.28,9.3,5
white,3.33,0.54,0.23,14.45,0.29,10.2,6
white,3.15,0.44,0.17,9.6,0.24,10.2,6
white,3.11,0.53,0.34,6.9,0.39,9.5,5
white,3.18,0.4,0.68,3.4,0.26,9.3,5
white,3.06,0.34,0.22,2.3,0.31,12.9,7
white,3.14,0.46,0.28,11,0.27,8.7,5
white,3.4,0.57,0.4,5.95,0.22,9.4,5
white,3.23,0.69,0.19,5.1,0.23,10.1,5
white,3.19,0.78,0.23,5.4,0.24,10,4
white,3.27,0.69,0.14,1.2,0.42,11.1,7
white,3.26,0.7,0.15,12.6,0.44,10.3,7
white,3.24,0.41,0.15,1,0.34,12.2,6
white,3.11,0.48,0.33,6.6,0.34,9.3,6
white,3.19,0.56,0.3,1.5,0.26,11.3,6
white,3.04,0.65,0.23,1,0.33,10.8,6
white,2.98,0.39,0.13,1.1,0.25,11.2,8
white,3.32,0.45,0.21,6.6,0.34,12.5,7
white,3.39,0.49,0.4,8.2,0.41,9.3,5
white,3.4,0.41,0.34,2,0.31,12.9,7
white,3.2,0.45,0.12,1.4,0.25,11.2,7
white,3,1,0.655,2,0.21,12.6,6
white,3.2,0.49,0.26,7.5,0.4,9.3,5
white,3.4,0.41,0.34,2,0.31,12.9,7
white,3.41,0.41,0.3,2,0.3,12.9,7
white,3.2,0.36,0.15,13.3,0.3,9.5,7
white,3.19,0.36,0.37,2.85,0.31,11.9,6
white,2.93,0.66,0.35,5.6,0.25,10.3,7
white,2.92,0.66,0.32,5.6,0.24,10.3,7
white,3.06,0.68,0.1,1,0.33,11.2,6
white,3.18,0.31,0.25,3.2,0.31,12,6
white,3.13,0.4,0.31,1,0.17,9.6,5
white,3.2,0.42,0.18,7.1,0.28,9.2,6
white,3.03,0.33,0.17,2.4,0.29,12.9,6
white,2.99,0.59,0.19,11.2,0.27,9.3,6
white,3.1,0.44,0.32,9.5,0.25,12.1,6
white,3.13,0.4,0.31,1,0.17,9.6,5
white,3.37,0.48,0.21,1.8,0.29,11.2,6
white,3.11,0.37,0.16,2.6,0.36,11.2,7
white,3.03,0.33,0.17,2.4,0.29,12.9,6
white,3.21,0.46,0.24,8,0.38,9.2,5
white,2.99,0.59,0.19,11.2,0.27,9.3,6
white,3.2,0.42,0.18,7.1,0.28,9.2,6
white,3.18,0.5,0.3,3.3,0.25,9.3,6
white,3.2,0.36,0.28,10.3,0.27,10.7,6
white,3.05,0.54,0.31,1.2,0.32,9.8,6
white,3.3,0.54,0.23,1.6,0.25,10.3,6
white,3.2,0.36,0.28,10.3,0.27,10.7,6
white,3.28,0.38,0.23,9.65,0.28,11.3,6
white,3.02,0.49,0.22,16.4,0.5,8.8,6
white,3.18,0.5,0.18,1.5,0.37,10.8,5
white,3.05,0.54,0.31,1.2,0.32,9.8,6
white,3.18,0.5,0.3,3.3,0.25,9.3,6
white,3.26,0.6,0.46,5,0.31,11.5,7
