"subject_nr","hand_resp","trial_nr","condition","item","prime","modality","strength","congruence","rtime","response","correct"
15,"Left-Handed",143,"speech-weak","hammer_hammer_knock_sc_gw","hammer","speech","weak","incongruent",967,"z",1
16,"Left-Handed",0,"gesture-strong","turn_cut_turn_ss_gc","turn","gesture","strong","incongruent",1601,"z",1
16,"Left-Handed",3,"gesture-strong","cut_turn_cut_ss_gc","cut","gesture","strong","incongruent",901,"z",1
16,"Left-Handed",5,"gesture-weak","saw_slice_saw_sw_gc","saw","gesture","weak","incongruent",1067,"z",1
16,"Left-Handed",6,"gesture-strong","hammer_wring_hammer_ss_gc","hammer","gesture","strong","incongruent",767,"z",1
16,"Left-Handed",7,"gesture-weak","dial_type_dial_sw_gc","dial","gesture","weak","incongruent",867,"z",1
16,"Left-Handed",10,"speech-weak","twist_twist_turn_sc_gw","twist","speech","weak","incongruent",867,"z",1
16,"Left-Handed",11,"baseline","scrub_scrub_scrub_sc_gc","scrub","baseline","baseline","congruent",1001,"z",1
16,"Left-Handed",12,"speech-weak","knock_knock_hammer_sc_gw","knock","speech","weak","incongruent",734,"z",1
16,"Left-Handed",13,"gesture-strong","type_wipe_type_ss_gc","type","gesture","strong","incongruent",801,"z",1
16,"Left-Handed",15,"gesture-strong","dial_scrub_dial_ss_gc","dial","gesture","strong","incongruent",834,"z",1
16,"Left-Handed",18,"speech-weak","squeeze_squeeze_wring_sc_gw","squeeze","speech","weak","incongruent",1134,"z",1
16,"Left-Handed",19,"speech-strong","squeeze_squeeze_knock_sc_gs","squeeze","speech","strong","incongruent",834,"m",0
16,"Left-Handed",20,"gesture-strong","saw_shake_saw_ss_gc","saw","gesture","strong","incongruent",1101,"z",1
16,"Left-Handed",22,"baseline","twist_twist_twist_sc_gc","twist","baseline","baseline","congruent",801,"z",1
16,"Left-Handed",24,"speech-strong","cut_cut_turn_sc_gs","cut","speech","strong","incongruent",1101,"z",1
16,"Left-Handed",25,"baseline","type_type_type_sc_gc","type","baseline","baseline","congruent",967,"z",1
16,"Left-Handed",26,"gesture-weak","chop_cut_chop_sw_gc","chop","gesture","weak","incongruent",901,"z",1
16,"Left-Handed",28,"baseline","turn_turn_turn_sc_gc","turn","baseline","baseline","congruent",967,"z",1
16,"Left-Handed",31,"gesture-weak","type_dial_type_sw_gc","type","gesture","weak","incongruent",934,"z",1
16,"Left-Handed",34,"baseline","knock_knock_knock_sc_gc","knock","baseline","baseline","congruent",701,"z",1
16,"Left-Handed",36,"speech-weak","type_type_dial_sc_gw","type","speech","weak","incongruent",534,"z",1
16,"Left-Handed",38,"gesture-weak","slice_saw_slice_sw_gc","slice","gesture","weak","incongruent",734,"m",0
16,"Left-Handed",39,"baseline","wipe_wipe_wipe_sc_gc","wipe","baseline","baseline","congruent",867,"z",1
16,"Left-Handed",43,"speech-weak","hammer_hammer_knock_sc_gw","hammer","speech","weak","incongruent",834,"m",0
16,"Left-Handed",44,"gesture-strong","knock_squeeze_knock_ss_gc","knock","gesture","strong","incongruent",801,"z",1
16,"Left-Handed",45,"gesture-weak","wipe_scrub_wipe_sw_gc","wipe","gesture","weak","incongruent",934,"z",1
16,"Left-Handed",47,"gesture-strong","stir_slice_stir_ss_gc","stir","gesture","strong","incongruent",801,"z",1
16,"Left-Handed",48,"speech-weak","wipe_wipe_scrub_sc_gw","wipe","speech","weak","incongruent",867,"m",0
16,"Left-Handed",54,"speech-strong","type_type_wipe_sc_gs","type","speech","strong","incongruent",867,"z",1
16,"Left-Handed",55,"gesture-strong","slice_stir_slice_ss_gc","slice","gesture","strong","incongruent",1134,"z",1
16,"Left-Handed",56,"speech-strong","slice_slice_stir_sc_gs","slice","speech","strong","incongruent",767,"m",0
16,"Left-Handed",58,"gesture-strong","twist_chop_twist_ss_gc","twist","gesture","strong","incongruent",1067,"z",1
16,"Left-Handed",59,"speech-weak","wring_wring_squeeze_sc_gw","wring","speech","weak","incongruent",1267,"z",1
16,"Left-Handed",60,"baseline","cut_cut_cut_sc_gc","cut","baseline","baseline","congruent",701,"z",1
16,"Left-Handed",61,"speech-weak","chop_chop_cut_sc_gw","chop","speech","weak","incongruent",601,"z",1
16,"Left-Handed",63,"speech-weak","saw_saw_slice_sc_gw","saw","speech","weak","incongruent",734,"z",1
16,"Left-Handed",64,"speech-strong","chop_chop_twist_sc_gs","chop","speech","strong","incongruent",834,"m",0
16,"Left-Handed",66,"gesture-strong","squeeze_knock_squeeze_ss_gc","squeeze","gesture","strong","incongruent",901,"z",1
16,"Left-Handed",68,"speech-strong","knock_knock_squeeze_sc_gs","knock","speech","strong","incongruent",901,"z",1
16,"Left-Handed",69,"speech-weak","shake_shake_stir_sc_gw","shake","speech","weak","incongruent",934,"z",1
16,"Left-Handed",71,"gesture-weak","wring_squeeze_wring_sw_gc","wring","gesture","weak","incongruent",867,"z",1
16,"Left-Handed",77,"speech-weak","cut_cut_chop_sc_gw","cut","speech","weak","incongruent",834,"z",1
16,"Left-Handed",78,"speech-strong","wipe_wipe_type_sc_gs","wipe","speech","strong","incongruent",767,"z",1
16,"Left-Handed",80,"gesture-weak","scrub_wipe_scrub_sw_gc","scrub","gesture","weak","incongruent",1367,"z",1
16,"Left-Handed",84,"speech-strong","shake_shake_saw_sc_gs","shake","speech","strong","incongruent",901,"z",1
16,"Left-Handed",85,"baseline","squeeze_squeeze_squeeze_sc_gc","squeeze","baseline","baseline","congruent",634,"z",1
16,"Left-Handed",86,"speech-strong","wring_wring_hammer_sc_gs","wring","speech","strong","incongruent",901,"z",1
16,"Left-Handed",88,"gesture-weak","shake_stir_shake_sw_gc","shake","gesture","weak","incongruent",967,"z",1
16,"Left-Handed",89,"baseline","chop_chop_chop_sc_gc","chop","baseline","baseline","congruent",767,"z",1
16,"Left-Handed",90,"gesture-weak","turn_twist_turn_sw_gc","turn","gesture","weak","incongruent",834,"m",0
16,"Left-Handed",91,"baseline","hammer_hammer_hammer_sc_gc","hammer","baseline","baseline","congruent",734,"z",1
16,"Left-Handed",94,"speech-strong","scrub_scrub_dial_sc_gs","scrub","speech","strong","incongruent",834,"m",0
16,"Left-Handed",95,"baseline","stir_stir_stir_sc_gc","stir","baseline","baseline","congruent",1001,"z",1
16,"Left-Handed",96,"gesture-strong","scrub_dial_scrub_ss_gc","scrub","gesture","strong","incongruent",734,"z",1
16,"Left-Handed",97,"speech-weak","scrub_scrub_wipe_sc_gw","scrub","speech","weak","incongruent",901,"m",0
16,"Left-Handed",101,"speech-strong","dial_dial_scrub_sc_gs","dial","speech","strong","incongruent",834,"m",0
16,"Left-Handed",102,"baseline","saw_saw_saw_sc_gc","saw","baseline","baseline","congruent",901,"z",1
16,"Left-Handed",104,"baseline","shake_shake_shake_sc_gc","shake","baseline","baseline","congruent",767,"z",1
16,"Left-Handed",109,"speech-weak","turn_turn_twist_sc_gw","turn","speech","weak","incongruent",901,"z",1
16,"Left-Handed",110,"gesture-strong","chop_twist_chop_ss_gc","chop","gesture","strong","incongruent",967,"z",1
16,"Left-Handed",111,"baseline","slice_slice_slice_sc_gc","slice","baseline","baseline","congruent",834,"z",1
16,"Left-Handed",112,"speech-weak","dial_dial_type_sc_gw","dial","speech","weak","incongruent",834,"z",1
16,"Left-Handed",113,"baseline","wring_wring_wring_sc_gc","wring","baseline","baseline","congruent",634,"z",1
16,"Left-Handed",115,"speech-weak","slice_slice_saw_sc_gw","slice","speech","weak","incongruent",901,"m",0
16,"Left-Handed",116,"gesture-strong","wring_hammer_wring_ss_gc","wring","gesture","strong","incongruent",967,"z",1
16,"Left-Handed",117,"gesture-weak","hammer_knock_hammer_sw_gc","hammer","gesture","weak","incongruent",767,"z",1
16,"Left-Handed",118,"gesture-strong","shake_saw_shake_ss_gc","shake","gesture","strong","incongruent",767,"z",1
16,"Left-Handed",122,"gesture-weak","squeeze_wring_squeeze_sw_gc","squeeze","gesture","weak","incongruent",901,"z",1
16,"Left-Handed",123,"baseline","dial_dial_dial_sc_gc","dial","baseline","baseline","congruent",867,"z",1
16,"Left-Handed",126,"gesture-weak","knock_hammer_knock_sw_gc","knock","gesture","weak","incongruent",767,"z",1
16,"Left-Handed",127,"gesture-weak","stir_shake_stir_sw_gc","stir","gesture","weak","incongruent",701,"z",1
16,"Left-Handed",128,"speech-strong","saw_saw_shake_sc_gs","saw","speech","strong","incongruent",901,"m",0
16,"Left-Handed",131,"gesture-weak","cut_chop_cut_sw_gc","cut","gesture","weak","incongruent",601,"z",1
16,"Left-Handed",132,"gesture-strong","wipe_type_wipe_ss_gc","wipe","gesture","strong","incongruent",634,"m",0
16,"Left-Handed",133,"speech-strong","turn_turn_cut_sc_gs","turn","speech","strong","incongruent",601,"z",1
16,"Left-Handed",135,"speech-strong","hammer_hammer_wring_sc_gs","hammer","speech","strong","incongruent",701,"z",1
16,"Left-Handed",139,"gesture-weak","twist_turn_twist_sw_gc","twist","gesture","weak","incongruent",701,"z",1
16,"Left-Handed",141,"speech-strong","stir_stir_slice_sc_gs","stir","speech","strong","incongruent",634,"m",0
17,"Right-Handed",0,"speech-weak","scrub_scrub_wipe_sc_gw","scrub","speech","weak","incongruent",1601,"z",0
17,"Right-Handed",1,"baseline","wipe_wipe_wipe_sc_gc","wipe","baseline","baseline","congruent",801,"m",1
17,"Right-Handed",3,"speech-strong","hammer_hammer_wring_sc_gs","hammer","speech","strong","incongruent",901,"m",1
17,"Right-Handed",9,"speech-weak","squeeze_squeeze_wring_sc_gw","squeeze","speech","weak","incongruent",1267,"z",0
17,"Right-Handed",11,"gesture-strong","type_wipe_type_ss_gc","type","gesture","strong","incongruent",1334,"z",0
17,"Right-Handed",12,"speech-weak","wring_wring_squeeze_sc_gw","wring","speech","weak","incongruent",1634,"z",0
17,"Right-Handed",14,"speech-strong","knock_knock_squeeze_sc_gs","knock","speech","strong","incongruent",701,"z",0
17,"Right-Handed",17,"gesture-weak","hammer_knock_hammer_sw_gc","hammer","gesture","weak","incongruent",867,"m",1
17,"Right-Handed",22,"gesture-weak","wring_squeeze_wring_sw_gc","wring","gesture","weak","incongruent",1801,"m",1
17,"Right-Handed",24,"speech-weak","dial_dial_type_sc_gw","dial","speech","weak","incongruent",1067,"z",0
17,"Right-Handed",25,"speech-strong","saw_saw_shake_sc_gs","saw","speech","strong","incongruent",1701,"m",1
17,"Right-Handed",28,"speech-weak","knock_knock_hammer_sc_gw","knock","speech","weak","incongruent",734,"z",0
17,"Right-Handed",29,"gesture-weak","chop_cut_chop_sw_gc","chop","gesture","weak","incongruent",1601,"m",1
17,"Right-Handed",30,"baseline","cut_cut_cut_sc_gc","cut","baseline","baseline","congruent",767,"m",1
17,"Right-Handed",31,"speech-weak","shake_shake_stir_sc_gw","shake","speech","weak","incongruent",767,"m",1
17,"Right-Handed",35,"gesture-weak","twist_turn_twist_sw_gc","twist","gesture","weak","incongruent",834,"m",1
17,"Right-Handed",36,"speech-strong","type_type_wipe_sc_gs","type","speech","strong","incongruent",767,"m",1
17,"Right-Handed",37,"speech-strong","turn_turn_cut_sc_gs","turn","speech","strong","incongruent",767,"m",1
17,"Right-Handed",38,"gesture-weak","scrub_wipe_scrub_sw_gc","scrub","gesture","weak","incongruent",1534,"m",1
17,"Right-Handed",39,"baseline","knock_knock_knock_sc_gc","knock","baseline","baseline","congruent",734,"m",1
17,"Right-Handed",40,"gesture-strong","shake_saw_shake_ss_gc","shake","gesture","strong","incongruent",801,"z",0
17,"Right-Handed",41,"baseline","saw_saw_saw_sc_gc","saw","baseline","baseline","congruent",1367,"m",1
17,"Right-Handed",42,"baseline","dial_dial_dial_sc_gc","dial","baseline","baseline","congruent",834,"m",1
17,"Right-Handed",43,"gesture-strong","knock_squeeze_knock_ss_gc","knock","gesture","strong","incongruent",1101,"z",0
17,"Right-Handed",44,"speech-weak","stir_stir_shake_sc_gw","stir","speech","weak","incongruent",1801,"m",1
17,"Right-Handed",45,"baseline","shake_shake_shake_sc_gc","shake","baseline","baseline","congruent",967,"m",1
17,"Right-Handed",49,"baseline","chop_chop_chop_sc_gc","chop","baseline","baseline","congruent",901,"z",0
17,"Right-Handed",50,"speech-strong","twist_twist_chop_sc_gs","twist","speech","strong","incongruent",1234,"z",0
17,"Right-Handed",52,"gesture-strong","stir_slice_stir_ss_gc","stir","gesture","strong","incongruent",1134,"m",1
17,"Right-Handed",53,"gesture-weak","wipe_scrub_wipe_sw_gc","wipe","gesture","weak","incongruent",734,"m",1
17,"Right-Handed",55,"speech-strong","shake_shake_saw_sc_gs","shake","speech","strong","incongruent",1134,"m",1
17,"Right-Handed",57,"gesture-weak","slice_saw_slice_sw_gc","slice","gesture","weak","incongruent",834,"z",0
17,"Right-Handed",59,"gesture-strong","wring_hammer_wring_ss_gc","wring","gesture","strong","incongruent",801,"z",0
17,"Right-Handed",63,"gesture-strong","saw_shake_saw_ss_gc","saw","gesture","strong","incongruent",934,"z",0
17,"Right-Handed",66,"gesture-weak","stir_shake_stir_sw_gc","stir","gesture","weak","incongruent",867,"z",0
17,"Right-Handed",67,"speech-weak","saw_saw_slice_sc_gw","saw","speech","weak","incongruent",867,"z",0
17,"Right-Handed",75,"speech-weak","turn_turn_twist_sc_gw","turn","speech","weak","incongruent",434,"z",0
17,"Right-Handed",76,"gesture-weak","cut_chop_cut_sw_gc","cut","gesture","weak","incongruent",834,"z",0
17,"Right-Handed",79,"speech-strong","wring_wring_hammer_sc_gs","wring","speech","strong","incongruent",1201,"z",0
17,"Right-Handed",80,"baseline","squeeze_squeeze_squeeze_sc_gc","squeeze","baseline","baseline","congruent",534,"m",1
17,"Right-Handed",81,"speech-strong","slice_slice_stir_sc_gs","slice","speech","strong","incongruent",967,"z",0
17,"Right-Handed",82,"speech-strong","dial_dial_scrub_sc_gs","dial","speech","strong","incongruent",834,"m",1
17,"Right-Handed",84,"baseline","turn_turn_turn_sc_gc","turn","baseline","baseline","congruent",767,"z",0
17,"Right-Handed",86,"gesture-strong","turn_cut_turn_ss_gc","turn","gesture","strong","incongruent",734,"z",0
17,"Right-Handed",87,"speech-strong","stir_stir_slice_sc_gs","stir","speech","strong","incongruent",1034,"m",1
17,"Right-Handed",90,"gesture-strong","slice_stir_slice_ss_gc","slice","gesture","strong","incongruent",834,"z",0
17,"Right-Handed",92,"gesture-weak","dial_type_dial_sw_gc","dial","gesture","weak","incongruent",1201,"m",1
17,"Right-Handed",94,"speech-weak","slice_slice_saw_sc_gw","slice","speech","weak","incongruent",1334,"z",0
17,"Right-Handed",98,"gesture-weak","turn_twist_turn_sw_gc","turn","gesture","weak","incongruent",734,"z",0
17,"Right-Handed",99,"baseline","twist_twist_twist_sc_gc","twist","baseline","baseline","congruent",801,"m",1
17,"Right-Handed",101,"speech-weak","type_type_dial_sc_gw","type","speech","weak","incongruent",1001,"m",1
17,"Right-Handed",102,"gesture-strong","scrub_dial_scrub_ss_gc","scrub","gesture","strong","incongruent",767,"m",1
17,"Right-Handed",103,"speech-strong","chop_chop_twist_sc_gs","chop","speech","strong","incongruent",1167,"m",1
17,"Right-Handed",104,"speech-strong","squeeze_squeeze_knock_sc_gs","squeeze","speech","strong","incongruent",867,"m",1
17,"Right-Handed",106,"speech-strong","scrub_scrub_dial_sc_gs","scrub","speech","strong","incongruent",1167,"m",1
17,"Right-Handed",107,"gesture-weak","shake_stir_shake_sw_gc","shake","gesture","weak","incongruent",901,"z",0
17,"Right-Handed",108,"gesture-weak","saw_slice_saw_sw_gc","saw","gesture","weak","incongruent",1067,"m",1
17,"Right-Handed",111,"speech-weak","twist_twist_turn_sc_gw","twist","speech","weak","incongruent",1367,"m",1
17,"Right-Handed",116,"gesture-strong","wipe_type_wipe_ss_gc","wipe","gesture","strong","incongruent",1167,"z",0
17,"Right-Handed",117,"speech-strong","cut_cut_turn_sc_gs","cut","speech","strong","incongruent",801,"m",1
17,"Right-Handed",121,"speech-weak","wipe_wipe_scrub_sc_gw","wipe","speech","weak","incongruent",767,"m",1
17,"Right-Handed",123,"gesture-strong","hammer_wring_hammer_ss_gc","hammer","gesture","strong","incongruent",801,"z",0
17,"Right-Handed",124,"baseline","hammer_hammer_hammer_sc_gc","hammer","baseline","baseline","congruent",701,"m",1
17,"Right-Handed",125,"gesture-weak","knock_hammer_knock_sw_gc","knock","gesture","weak","incongruent",1167,"z",0
17,"Right-Handed",129,"gesture-weak","type_dial_type_sw_gc","type","gesture","weak","incongruent",1101,"z",0
17,"Right-Handed",130,"baseline","stir_stir_stir_sc_gc","stir","baseline","baseline","congruent",967,"m",1
17,"Right-Handed",131,"baseline","wring_wring_wring_sc_gc","wring","baseline","baseline","congruent",834,"m",1
17,"Right-Handed",133,"speech-weak","cut_cut_chop_sc_gw","cut","speech","weak","incongruent",1234,"m",1
17,"Right-Handed",134,"speech-weak","hammer_hammer_knock_sc_gw","hammer","speech","weak","incongruent",801,"m",1
17,"Right-Handed",135,"gesture-strong","chop_twist_chop_ss_gc","chop","gesture","strong","incongruent",934,"z",0
17,"Right-Handed",137,"gesture-weak","squeeze_wring_squeeze_sw_gc","squeeze","gesture","weak","incongruent",1067,"m",1
17,"Right-Handed",138,"baseline","scrub_scrub_scrub_sc_gc","scrub","baseline","baseline","congruent",767,"m",1
17,"Right-Handed",139,"baseline","slice_slice_slice_sc_gc","slice","baseline","baseline","congruent",1001,"m",1
17,"Right-Handed",140,"baseline","type_type_type_sc_gc","type","baseline","baseline","congruent",734,"m",1
18,"Left-Handed",2,"baseline","chop_chop_chop_sc_gc","chop","baseline","baseline","congruent",1267,"z",1
18,"Left-Handed",7,"gesture-strong","stir_slice_stir_ss_gc","stir","gesture","strong","incongruent",1001,"z",1
18,"Left-Handed",9,"speech-weak","twist_twist_turn_sc_gw","twist","speech","weak","incongruent",1501,"z",1
18,"Left-Handed",10,"speech-weak","wring_wring_squeeze_sc_gw","wring","speech","weak","incongruent",1601,"z",1
18,"Left-Handed",13,"gesture-strong","type_wipe_type_ss_gc","type","gesture","strong","incongruent",1101,"z",1
18,"Left-Handed",14,"speech-strong","twist_twist_chop_sc_gs","twist","speech","strong","incongruent",1201,"m",0
18,"Left-Handed",15,"speech-weak","slice_slice_saw_sc_gw","slice","speech","weak","incongruent",1367,"m",0
18,"Left-Handed",16,"speech-weak","cut_cut_chop_sc_gw","cut","speech","weak","incongruent",1134,"z",1
18,"Left-Handed",17,"speech-weak","shake_shake_stir_sc_gw","shake","speech","weak","incongruent",1001,"z",1
18,"Left-Handed",18,"gesture-strong","shake_saw_shake_ss_gc","shake","gesture","strong","incongruent",1134,"z",1
18,"Left-Handed",19,"gesture-strong","scrub_dial_scrub_ss_gc","scrub","gesture","strong","incongruent",1534,"m",0
18,"Left-Handed",20,"gesture-weak","dial_type_dial_sw_gc","dial","gesture","weak","incongruent",1034,"z",1
